"","time","supernatant","inoculant","N","OD","median","sd","se","ci"
"1618",39,"168A","126B",5,0.09222,0.0924,0.00479551874149189,0.00214462117867002,0.00595442297402191
"1619",39,"168A","135A",5,0.11224,0.1104,0.00635200755667057,0.00284070413806155,0.0078870590994361
"1620",39,"168A","135B",5,0.11226,0.1131,0.00476791358982103,0.00213227577953697,0.00592014665102724
"1621",39,"168A","137B",5,0.14276,0.1421,0.00626202842535867,0.00280046424722759,0.00777533525149647
"1622",39,"168A","144A",5,0.1151,0.1149,0.00541433283055262,0.0024213632523849,0.00672278214998987
"1623",39,"168A","145B",5,0.09918,0.0997,0.00546141007433062,0.00244241683584109,0.00678123626872367
"1624",39,"168A","147A",5,0.12184,0.1198,0.00799643670643369,0.00357611521067205,0.00992888757229379
"1625",39,"168A","149A",5,0.11296,0.1189,0.00909494365018278,0.00406738245066775,0.0112928640961239
"1626",39,"168A","152A",5,0.13148,0.13,0.00384798648646276,0.00172087187204626,0.0047779062858154
"1627",39,"168A","152B",5,0.1303,0.1281,0.00806628786989405,0.00360735360063302,0.0100156192471952
"1628",39,"168A","154C",5,0.06588,0.0604,0.0163941147976949,0.00733167102371622,0.0203559821267174
"1629",39,"168A","157B",5,0.11154,0.1142,0.0078315388015383,0.00350237062573338,0.00972413978040596
"1630",39,"168A","158",5,0.10256,0.1024,0.00533319791494747,0.00238507861505654,0.00662203984628565
"1631",39,"168A","159",5,0.12192,0.1235,0.00990414054827576,0.00442926630493133,0.0122976147519441
"1632",39,"168A","165A",5,0.11264,0.114,0.0056906062945876,0.00254491650157721,0.00706582096394114
"1633",39,"168A","170C",5,0.10368,0.1006,0.00626554067898374,0.00280203497479956,0.00777969629037527
"1634",39,"168A","41",5,0.1181,0.1164,0.017030120375382,0.00761610136487166,0.0211456873551882
"1635",39,"168A","53",5,0.11812,0.1174,0.0144342301491974,0.00645518396329648,0.0179224639180458
"1636",39,"168A","57",5,0.1007,0.098,0.00685383104548106,0.00306512642479882,0.00851015525894509
"1637",39,"168A","67",5,0.12478,0.123,0.00903753284917958,0.00404170755993058,0.0112215791714102
"1638",39,"168A","74",5,0.12238,0.1164,0.0155493408220413,0.00695387661667936,0.0193070566945288
"1639",39,"168A","77",5,0.11634,0.1157,0.00589262250615123,0.00263526089789987,0.00731665722089322
"1640",39,"170C","122A",5,0.13262,0.1273,0.00823814299463173,0.00368420954887205,0.0102290055684888
"1641",39,"170C","126B",5,0.12512,0.1189,0.0153870724960923,0.00688130801519595,0.0191055739561491
"1642",39,"170C","135A",5,0.13996,0.1384,0.0044258332548798,0.00197929280299808,0.00549539781463723
"1643",39,"170C","135B",5,0.16052,0.1584,0.00642744117048146,0.00287443907571547,0.00798072230195949
"1644",39,"170C","137B",5,0.1516,0.1522,0.00494115371143219,0.00220975111720755,0.00613525267307626
"1645",39,"170C","144A",5,0.12412,0.1237,0.00255871061278918,0.00114429017298935,0.00317705884972222
"1646",39,"170C","145B",5,0.11218,0.116,0.00996227885576388,0.00445526654645937,0.0123698029952686
"1647",39,"170C","147A",5,0.09268,0.0973,0.013939583924924,0.00623397144683868,0.0173082795095181
"1648",39,"170C","149A",5,0.14866,0.1506,0.00653245742427764,0.0029214037721616,0.00811111720352443
"1649",39,"170C","152A",5,0.15654,0.1552,0.00342169548615887,0.00153022874107108,0.00424859609797979
"1650",39,"170C","152B",5,0.15122,0.149,0.00472038134052747,0.0021110187114282,0.00586112756832579
"1651",39,"170C","154C",5,0.07268,0.072,0.00317600377833529,0.00142035206903078,0.00394352954971805
"1652",39,"170C","157B",5,0.13064,0.1313,0.00261304420169273,0.00116858889263932,0.00324452291095696
"1653",39,"170C","158",5,0.09432,0.0981,0.00722371095767266,0.00323054175023323,0.00896942182957217
"1654",39,"170C","159",5,0.14922,0.1484,0.00674292221518237,0.00301552648802825,0.00837244375728033
"1655",39,"170C","165A",5,0.12364,0.1219,0.0055819351483155,0.00249631728752576,0.00693088791397154
"1656",39,"170C","168A",5,0.08528,0.0862,0.00206082507748717,0.000921628992599515,0.0025588523053113
"1657",39,"170C","41",5,0.12362,0.1211,0.0080924038455826,0.00361903302002068,0.0100480465139856
"1658",39,"170C","53",5,0.1406,0.1447,0.0116867446279963,0.00522647108477603,0.0145110100607842
"1659",39,"170C","57",5,0.10984,0.1098,0.0113939896436674,0.00509554707563378,0.0141475067364483
"1660",39,"170C","67",5,0.14794,0.144,0.0159170663126092,0.00711832845547324,0.0197636481973888
"1661",39,"170C","74",5,0.14666,0.1459,0.0137721821074222,0.00615910707814046,0.0171004226994922
"1662",39,"170C","77",5,0.12514,0.1229,0.00545921239740679,0.00244143400484224,0.00677850749240767
"1663",39,"41","122A",5,0.13486,0.1331,0.00364801315787101,0.00163144108076265,0.00452960660310206
"1664",39,"41","126B",5,0.10754,0.1058,0.00651943249063904,0.00291557884475793,0.00809494461234639
"1665",39,"41","135A",5,0.1274,0.1247,0.00813725998109929,0.00363909329366533,0.0101037427625552
"1666",39,"41","135B",5,0.11872,0.1167,0.00510068622834222,0.00228109622769405,0.00633333845586628
"1667",39,"41","137B",5,0.1736,0.1756,0.00444747119158741,0.00198896958247229,0.00552226486164248
"1668",39,"41","144A",5,0.13934,0.1391,0.00393420894208734,0.00175943172643896,0.00488496560480116
"1669",39,"41","145B",5,0.11882,0.1189,0.00476518625029494,0.00213105607622136,0.00591676021172682
"1670",39,"41","147A",5,0.16112,0.1659,0.00981565076803367,0.00438969247214426,0.0121877401776085
"1671",39,"41","149A",5,0.14542,0.1441,0.00907149381303874,0.00405689536468468,0.0112637472775784
"1672",39,"41","152A",5,0.16866,0.1659,0.00899043936634912,0.00402064671414935,0.0111631048892296
"1673",39,"41","152B",5,0.17432,0.1753,0.00709520965158889,0.00317307421911307,0.0088098663840858
"1674",39,"41","154C",5,0.0849,0.0857,0.00364554522671164,0.00163033738839542,0.00452654226183142
"1675",39,"41","157B",5,0.1343,0.132,0.0089162772500635,0.00398748040747538,0.0110710204594071
"1676",39,"41","158",5,0.13752,0.1354,0.00714681747353324,0.00319615393872072,0.0088739459586198
"1677",39,"41","159",5,0.14292,0.1411,0.00473518743029248,0.00211764019606731,0.00587951175694118
"1678",39,"41","165A",5,0.14402,0.1459,0.00360929355968726,0.00161412515004258,0.00448152987201238
"1679",39,"41","168A",5,0.1127,0.1128,0.00437607129740821,0.00195703857907809,0.00543361018356462
"1680",39,"41","170C",5,0.13604,0.1356,0.0104073531697545,0.00465430983068381,0.012922435747476
"1681",39,"41","53",5,0.15124,0.1453,0.0118885659353851,0.00531672831730191,0.0147616043122394
"1682",39,"41","57",5,0.12144,0.1252,0.00782611014489318,0.00349994285667638,0.00971739921289111
"1683",39,"41","67",5,0.14296,0.1432,0.00275281673926907,0.00123109707172099,0.00341807343880309
"1684",39,"41","74",5,0.1403,0.138,0.0113670576667843,0.00508350272941797,0.0141140662703522
"1685",39,"41","77",5,0.13648,0.1381,0.00690992040475142,0.00309021034882741,0.00857979939703342
"1686",39,"50% TY","122A",5,0.10288,0.1021,0.00678616239121935,0.0030348640826238,0.00842613352714144
"1687",39,"50% TY","126B",5,0.12552,0.1232,0.0113761592815853,0.00508757309529799,0.0141253674177761
"1688",39,"50% TY","135A",5,0.15686,0.1573,0.00376735981822815,0.00168481452985188,0.00467779505457337
"1689",39,"50% TY","135B",5,0.14714,0.1458,0.00344354468534967,0.00154,0.0042757254620046
"1690",39,"50% TY","137B",5,0.17746,0.1747,0.0115588926805296,0.00516929395565777,0.0143522609005146
"1691",39,"50% TY","144A",5,0.17372,0.1784,0.0141392008260722,0.00632324283892371,0.0175561366291067
"1692",39,"50% TY","145B",5,0.15012,0.1497,0.0115569026992529,0.00516840400897608,0.0143497900124063
"1693",39,"50% TY","147A",5,0.14024,0.1426,0.00721720167377911,0.00322763070997907,0.00896133948610747
"1694",39,"50% TY","149A",5,0.14444,0.1441,0.00139391534893623,0.00062337789502035,0.00173077450531776
"1695",39,"50% TY","152A",5,0.16764,0.167,0.00426180712843742,0.00190593808923585,0.00529173247866891
"1696",39,"50% TY","152B",5,0.17058,0.1712,0.00568963970739801,0.00254448423064479,0.00706462078742671
"1697",39,"50% TY","154C",5,0.11948,0.1222,0.00535228922985296,0.00239361651063824,0.00664574484468217
"1698",39,"50% TY","157B",5,0.10912,0.1133,0.00777926731768487,0.00347899410749716,0.00965923616077247
"1699",39,"50% TY","158",5,0.10492,0.1031,0.00810228362870617,0.00362345139335413,0.0100603138850002
"1700",39,"50% TY","159",5,0.1595,0.1598,0.00396610640301039,0.00177369670462568,0.00492457153366342
"1701",39,"50% TY","165A",5,0.1214,0.1238,0.00810771237773023,0.00362587920372425,0.0100670545672187
"1702",39,"50% TY","168A",5,0.16094,0.1575,0.00669126296000986,0.0029924237667817,0.0083083003199586
"1703",39,"50% TY","170C",5,0.12838,0.1302,0.00754632360822142,0.00337481851363892,0.00936999834312366
"1704",39,"50% TY","41",5,0.1379,0.1406,0.00858108384762671,0.00383757736078375,0.0106548228791659
"1705",39,"50% TY","53",5,0.1401,0.1365,0.0132866474326671,0.00594196937050335,0.0164975517739692
"1706",39,"50% TY","57",5,0.13164,0.1385,0.0267862464709037,0.0119791735942009,0.0332595178899337
"1707",39,"50% TY","67",5,0.14342,0.1451,0.0090888393098349,0.00406465250667262,0.0112852845564811
"1708",39,"50% TY","74",5,0.15692,0.156,0.00919847813499603,0.00411368447987932,0.0114214191384891
"1709",39,"50% TY","77",5,0.15128,0.1506,0.0037379138566853,0.00167164589551735,0.00464123306423312
"1710",39,"53","122A",5,0.12826,0.131,0.0143487978590543,0.00641697748164975,0.0178163857190909
"1711",39,"53","126B",5,0.14196,0.141,0.00261591284258478,0.00116987178784686,0.0032480847990764
"1712",39,"53","135A",5,0.16028,0.1586,0.00537838265652417,0.00240528584579879,0.00667814411316958
"1713",39,"53","135B",5,0.17182,0.1704,0.00479812463364593,0.00214578656906972,0.00595765861649278
"1714",39,"53","137B",5,0.16256,0.1619,0.00530358369406951,0.00237183473285977,0.00658526893438663
"1715",39,"53","144A",5,0.14422,0.1436,0.00642977449060229,0.00287548256819616,0.00798361950154981
"1716",39,"53","145B",5,0.11036,0.1099,0.00877798382317944,0.00392563370680455,0.010899306490057
"1717",39,"53","147A",5,0.14566,0.144,0.0046068427366256,0.0020602427041492,0.00572015077145451
"1718",39,"53","149A",5,0.15642,0.1561,0.00321356499856468,0.00143714995738093,0.00399016796460549
"1719",39,"53","152A",5,0.15748,0.1566,0.00280927036790694,0.00125634390196315,0.00348816987705069
"1720",39,"53","152B",5,0.16382,0.163,0.0035294475488382,0.00157841692844445,0.00438238795494092
"1721",39,"53","154C",5,0.07864,0.0782,0.0043073193519868,0.00192629177436857,0.00534824336812838
"1722",39,"53","157B",5,0.12328,0.1165,0.0128166688339833,0.00573178855157795,0.0159139962680573
"1723",39,"53","158",5,0.11104,0.1095,0.00874002288326524,0.00390865705837696,0.0108521717576275
"1724",39,"53","159",5,0.16888,0.1699,0.00600308254149483,0.00268466012746493,0.00745381147001968
"1725",39,"53","165A",5,0.13116,0.1324,0.00565225618669217,0.00252776581193749,0.00701820301564017
"1726",39,"53","168A",5,0.0906,0.0891,0.00245662369930765,0.00109863551735778,0.00305030120456445
"1727",39,"53","170C",5,0.11266,0.1098,0.0111100405039766,0.00496856115993353,0.0137949373123733
"1728",39,"53","41",5,0.1487,0.148,0.00701890304819777,0.00313894886865014,0.00871511922182983
"1729",39,"53","57",5,0.12744,0.1278,0.0161445966193027,0.00722008310201483,0.0200461643877104
"1730",39,"53","67",5,0.15404,0.1528,0.0121123077900126,0.00541678871657368,0.0150394165180216
"1731",39,"53","74",5,0.1692,0.1702,0.00729006172813371,0.00326021471685531,0.00905180719250675
"1732",39,"53","77",5,0.1718,0.1726,0.00374299345444258,0.00167391756069408,0.0046475402178937
"1733",39,"57","122A",5,0.12532,0.1246,0.00614670643515696,0.00274889068534928,0.0076321440880618
"1734",39,"57","126B",5,0.10806,0.1069,0.0116285424710064,0.00520044228888275,0.0144387425378321
"1735",39,"57","135A",5,0.11866,0.1127,0.0100837988873242,0.00450961195669871,0.0125206900435176
"1736",39,"57","135B",5,0.13634,0.1338,0.00856755507715007,0.0038315271106962,0.0106380246919251
"1737",39,"57","137B",5,0.18156,0.1826,0.0035387851022632,0.00158259280928481,0.00439398205886005
"1738",39,"57","144A",5,0.15042,0.1511,0.00191755052084685,0.000857554662980735,0.00238095344647241
"1739",39,"57","145B",5,0.12778,0.1265,0.00258398916406396,0.00115559508479397,0.00320844631676686
"1740",39,"57","147A",5,0.16698,0.1665,0.00268923781023546,0.00120266371026984,0.0033391297715777
"1741",39,"57","149A",5,0.151,0.1523,0.00472069910076887,0.00211116081812826,0.00586152211977759
"1742",39,"57","152A",5,0.17904,0.1771,0.00547110592110955,0.00244675295034051,0.00679327525260118
"1743",39,"57","152B",5,0.18606,0.1835,0.00685040144809046,0.00306359266221865,0.00850589685133686
"1744",39,"57","154C",5,0.08742,0.0866,0.00224098192763798,0.00100219758530941,0.00278254658017335
"1745",39,"57","157B",5,0.13056,0.1263,0.00753976126943022,0.00337188374651322,0.00936185012330262
"1746",39,"57","158",5,0.13694,0.1334,0.00924110383017095,0.00413274727027918,0.0114743459295862
"1747",39,"57","159",5,0.13628,0.1326,0.00874739961359945,0.00391195603247275,0.010861331178108
"1748",39,"57","165A",5,0.14242,0.1424,0.00200673864765694,0.000897440805847382,0.00249169513259973
"1749",39,"57","168A",5,0.104,0.0985,0.0134145443455974,0.00599916660878826,0.0166563567662362
"1750",39,"57","170C",5,0.14836,0.1462,0.00420214231077435,0.0018792551716039,0.00521764882261729
"1751",39,"57","41",5,0.13336,0.1341,0.00274189715343227,0.00122621368447754,0.00340451498219423
"1752",39,"57","53",5,0.1248,0.1241,0.011563952611456,0.00517155682556037,0.0143585436345793
"1753",39,"57","67",5,0.12414,0.1219,0.0111239830995916,0.00497479647824914,0.01381224933139
"1754",39,"57","74",5,0.14092,0.1396,0.00948403922387502,0.00424139128117178,0.011775990061838
"1755",39,"57","77",5,0.1309,0.1259,0.0109979543552426,0.00491843471035247,0.013655763976793
"1756",39,"67","122A",5,0.1051,0.098,0.0135310753452931,0.00605128085614938,0.0168010491132331
"1757",39,"67","126B",5,0.11302,0.1114,0.00762967889232568,0.0034120961299471,0.00947349759845597
"1758",39,"67","135A",5,0.10584,0.1034,0.0139775892055819,0.00625096792504969,0.0173554692982526
"1759",39,"67","135B",5,0.10876,0.1082,0.00441395514249975,0.00197398074965284,0.0054806491901283
"1760",39,"67","137B",5,0.19438,0.1946,0.00508153520109819,0.00227253162794272,0.00630955931480875
"1761",39,"67","144A",5,0.14396,0.1372,0.0134496468355121,0.00601486491951399,0.0166999422642105
"1762",39,"67","145B",5,0.13294,0.1322,0.00777225835906141,0.00347585960591046,0.00965053338918481
"1763",39,"67","147A",5,0.16556,0.169,0.00821845484260879,0.00367540473961712,0.0102045594989307
"1764",39,"67","149A",5,0.12924,0.1234,0.0147701726462489,0.00660542201528411,0.0183395916221013
"1765",39,"67","152A",5,0.17668,0.1735,0.00741363608494509,0.00331547884927653,0.00920524502246062
"1766",39,"67","152B",5,0.18972,0.1875,0.00599599866577704,0.0026814921219351,0.00744501567657315
"1767",39,"67","154C",5,0.0963,0.0925,0.00794197708382491,0.00355176012703561,0.0098612670195447
"1768",39,"67","157B",5,0.10724,0.1004,0.0159559706693137,0.00713572701271566,0.0198119543364821
"1769",39,"67","158",5,0.11028,0.1082,0.00887676742964464,0.0039698110786283,0.0110219625378175
"1770",39,"67","159",5,0.11834,0.1196,0.0077222406074921,0.00345349098739232,0.00958842814779011
"1771",39,"67","165A",5,0.14222,0.1477,0.018284064099647,0.00817688204635483,0.0227026641333816
"1772",39,"67","168A",5,0.09092,0.0934,0.00938147109999279,0.00419552142170672,0.0116486349150501
"1773",39,"67","170C",5,0.1225,0.1286,0.0185989247001003,0.00831769198756482,0.0230936152054172
"1774",39,"67","41",5,0.12636,0.1266,0.00487421788597925,0.00217981650603898,0.0060521408684213
"1775",39,"67","53",5,0.13876,0.141,0.0067128980328916,0.00300209926551405,0.00833516381105437
"1776",39,"67","57",5,0.12892,0.1308,0.00861725014143143,0.00385375141907207,0.0106997292641317
"1777",39,"67","74",5,0.14014,0.1404,0.00803075338931535,0.00359146209780919,0.00997149736196573
"1778",39,"67","77",5,0.13402,0.1326,0.00309467284215957,0.00138397976863825,0.00384254385432846
"1779",39,"74","122A",5,0.14936,0.1508,0.00798767801053598,0.00357219820278775,0.00991801221492639
"1780",39,"74","126B",5,0.13818,0.1351,0.0137190378671392,0.00613534025136341,0.0170344354096209
"1781",39,"74","135A",5,0.14176,0.1427,0.00535611799720656,0.00239532878745278,0.00665049888726263
"1782",39,"74","135B",5,0.1566,0.1576,0.00975269193607591,0.00436153642653595,0.0121095664625976
"1783",39,"74","137B",5,0.1907,0.1924,0.0065157501486782,0.00291393205136976,0.00809037238090454
"1784",39,"74","144A",5,0.17036,0.1698,0.00233623628941937,0.00104479663092872,0.00290082049186918
"1785",39,"74","145B",5,0.1524,0.1526,0.00367967389859482,0.00164560019445793,0.00456891860501527
"1786",39,"74","147A",5,0.1636,0.1643,0.00541617946526886,0.00242218909253592,0.00672507504983485
"1787",39,"74","149A",5,0.12932,0.1319,0.00634168747258961,0.00283608885615384,0.00787424502257433
"1788",39,"74","152A",5,0.18578,0.1862,0.00321434285663493,0.00143749782608531,0.00399113380296704
"1789",39,"74","152B",5,0.18732,0.1838,0.00897591220990937,0.00401414997228554,0.0111450670420821
"1790",39,"74","154C",5,0.12788,0.129,0.0042693090775909,0.00190929306289003,0.00530104737884914
"1791",39,"74","157B",5,0.13538,0.1366,0.00422516271876007,0.00188955021102907,0.00524623243443711
"1792",39,"74","158",5,0.13888,0.1392,0.00466926118352786,0.00208815708221388,0.00579765350979685
"1793",39,"74","159",5,0.15734,0.1582,0.00699878560894674,0.00312995207631043,0.00869014012177578
"1794",39,"74","165A",5,0.14148,0.1397,0.00535042054421893,0.00239278080901699,0.00664342456500643
"1795",39,"74","168A",5,0.14632,0.1491,0.00771505022666736,0.00345027535133068,0.00957950011078665
"1796",39,"74","170C",5,0.14498,0.1445,0.00174556581084759,0.000780640762450948,0.00216740622382481
"1797",39,"74","41",5,0.1399,0.1371,0.00852848169371313,0.00381405296240102,0.0105895086784235
"1798",39,"74","53",5,0.1399,0.1398,0.00397869325281556,0.00177932571498307,0.0049402001719173
"1799",39,"74","57",5,0.14604,0.1476,0.00963550725182645,0.00430912984255523,0.0119640624590242
"1800",39,"74","67",5,0.14884,0.1501,0.00808844855333827,0.00361726415955484,0.0100431353700034
"1801",39,"74","77",5,0.14648,0.1483,0.0122548765803659,0.00548054741791365,0.0152164390522708
"1802",39,"77","122A",5,0.12944,0.1298,0.00963057630674302,0.00430692465687525,0.011957939882037
"1803",39,"77","126B",5,0.1277,0.1272,0.0104158533015783,0.00465811120519895,0.0129329900551416
"1804",39,"77","135A",5,0.1445,0.1445,0.00591903708385072,0.00264707385616647,0.00734945525105044
"1805",39,"77","135B",5,0.14974,0.1483,0.00390166631069342,0.00174487821924626,0.00484455859099252
"1806",39,"77","137B",5,0.18764,0.1878,0.00332159600192438,0.00148546289081889,0.00412430617216706
"1807",39,"77","144A",5,0.15352,0.1547,0.00648744942176815,0.00290127558153306,0.00805523238717734
"1808",39,"77","145B",5,0.13414,0.1338,0.00402032337007858,0.00179794326940535,0.0049918907897638
"1809",39,"77","147A",5,0.16652,0.1659,0.00212179169571379,0.000948894093142115,0.00263455236025552
"1810",39,"77","149A",5,0.14768,0.1487,0.00263761255683999,0.00117957619508025,0.0032750285530384
"1811",39,"77","152A",5,0.1808,0.1805,0.00237170824512628,0.00106066017177982,0.00294486474221633
"1812",39,"77","152B",5,0.18606,0.1863,0.0036149688795341,0.0016166632302369,0.00448857671234449
"1813",39,"77","154C",5,0.09966,0.0994,0.00370985174905952,0.00165909613946872,0.00460638935548047
"1814",39,"77","157B",5,0.12938,0.1338,0.00809858012246592,0.00362179513501247,0.0100557153746346
"1815",39,"77","158",5,0.13278,0.1355,0.00906129129870572,0.00405233266156667,0.0112510791828399
"1816",39,"77","159",5,0.15738,0.1589,0.00477357308522662,0.00213480678282602,0.00592717384272037
"1817",39,"77","165A",5,0.1498,0.1497,0.00278388218141501,0.00124498995979887,0.00345664627990398
"1818",39,"77","168A",5,0.1608,0.1588,0.00321403173599764,0.00143735868870648,0.00399074749567262
"1819",39,"77","170C",5,0.14054,0.1402,0.0043638285942507,0.00195156347578038,0.00541840885981323
"1820",39,"77","41",4,0.13815,0.13845,0.00202402239776803,0.00101201119888402,0.00322067130079418
"1821",39,"77","53",5,0.16434,0.1707,0.010189847888953,0.00455703851201633,0.0126523672708856
"1822",39,"77","57",5,0.14786,0.1464,0.00650868650343524,0.00291077309318332,0.00808160170691027
"1823",39,"77","67",5,0.16414,0.1596,0.0111264549610377,0.00497590192829401,0.0138153185527562
"1824",39,"77","74",5,0.16904,0.1686,0.00740830614918147,0.00331309522953989,0.0091986270331102
"1825",48,"100% TY","122A",5,0.21764,0.2161,0.00852044599771632,0.00381045928990194,0.0105795310440037
"1826",48,"100% TY","126B",5,0.19766,0.1985,0.00428287286759717,0.00191535897418735,0.00531788904857912
"1827",48,"100% TY","135A",5,0.2276,0.224,0.0111850346445597,0.00500209955918512,0.0138880548368116
"1828",48,"100% TY","135B",5,0.2358,0.2382,0.00858981955572991,0.00384148408821383,0.0106656696934165
"1829",48,"100% TY","137B",5,0.29102,0.2884,0.00481788335267678,0.00215462293684998,0.00598219230656401
"1830",48,"100% TY","144A",5,0.30244,0.3001,0.00452084062979442,0.00202178139273266,0.00561336505163257
"1831",48,"100% TY","145B",5,0.2972,0.2999,0.00727151978612448,0.00325192250830182,0.00902878433065711
"1832",48,"100% TY","147A",5,0.2462,0.2433,0.0126140794352977,0.00564118781818156,0.0156624483052916
"1833",48,"100% TY","149A",5,0.2109,0.2152,0.00846906134114047,0.00378747937288113,0.0105157285658734
"1834",48,"100% TY","152A",5,0.2919,0.2903,0.00750666370633453,0.0033570820663189,0.00932075407077842
"1835",48,"100% TY","152B",5,0.28404,0.285,0.015306795876342,0.00684540721944283,0.0190058973675077
"1836",48,"100% TY","154C",5,0.208,0.2078,0.00382295697072306,0.00170967833231869,0.00474682803722894
"1837",48,"100% TY","157B",5,0.2142,0.2127,0.0102208121008069,0.00457088612853132,0.0126908144179773
"1838",48,"100% TY","158",5,0.21786,0.2224,0.0133333416666641,0.00596285166677824,0.0165555303232469
"1839",48,"100% TY","159",5,0.23302,0.2289,0.0125525694580831,0.00561367972011229,0.0155860735810539
"1840",48,"100% TY","165A",5,0.21254,0.2135,0.00555814717329435,0.0024856789816869,0.00690135124179762
"1841",48,"100% TY","168A",5,0.22884,0.2285,0.0100495273520698,0.00449428526019433,0.0124781363120291
"1842",48,"100% TY","170C",5,0.22826,0.2287,0.0065209661860801,0.00291626473421053,0.00809684894675976
"1843",48,"100% TY","41",5,0.20396,0.2023,0.00430673890548289,0.00192603219080056,0.00534752264860159
"1844",48,"100% TY","53",5,0.22186,0.2242,0.00800362417908288,0.00357932954615805,0.00993781199832037
"1845",48,"100% TY","57",5,0.21276,0.2132,0.00947222254806125,0.00423610670309425,0.0117613177209016
"1846",48,"100% TY","67",5,0.24536,0.24,0.0122156866364523,0.00546302114218863,0.0151677783098217
"1847",48,"100% TY","74",5,0.23424,0.2239,0.0261898453603682,0.0117124549091982,0.0325189881024931
"1848",48,"100% TY","77",5,0.22404,0.2232,0.00786339621283324,0.0035166176931819,0.00976369598108685
"1849",48,"122A","126B",5,0.15634,0.1569,0.0063775387101922,0.00285212201702522,0.00791876021359652
"1850",48,"122A","135A",5,0.18488,0.1869,0.00445331337320876,0.00199158228552074,0.00552951888823268
"1851",48,"122A","135B",5,0.21498,0.2164,0.00416016826582772,0.00186048380804564,0.00516553116214806
"1852",48,"122A","137B",5,0.11908,0.1173,0.00766237561073588,0.00342671854694838,0.00951409593656532
"1853",48,"122A","144A",5,0.09492,0.0972,0.0175107681156482,0.00783105356896503,0.0217424903500947
"1854",48,"122A","145B",5,0.04674,0.0516,0.0195662464463678,0.00875029142371841,0.0242947037924372
"1855",48,"122A","147A",5,0.1755,0.1763,0.00576367938039583,0.00257759577901579,0.00715655318382688
"1856",48,"122A","149A",5,0.18604,0.188,0.00377663871716636,0.00168896417960832,0.00468931632932792
"1857",48,"122A","152A",5,0.14736,0.1464,0.00620346677270056,0.00277427467998394,0.00770262135571558
"1858",48,"122A","152B",5,0.15174,0.1511,0.00635515538755741,0.00284211189083048,0.00789096764772073
"1859",48,"122A","154C",5,0.09396,0.0903,0.00948593695952066,0.00424223997435317,0.0117783464118673
"1860",48,"122A","157B",5,0.16856,0.1653,0.0055175175577428,0.0024675088652323,0.00685090291090639
"1861",48,"122A","158",5,0.14908,0.1522,0.00500969060920932,0.00224040174968687,0.00622035247159469
"1862",48,"122A","159",5,0.2045,0.2021,0.00820060973342836,0.00366742416417845,0.0101824018693174
"1863",48,"122A","165A",5,0.17088,0.1734,0.0102867390362544,0.0046003695503731,0.0127726735202344
"1864",48,"122A","168A",5,0.12942,0.1275,0.00846268278975408,0.00378462679798154,0.0105078085482562
"1865",48,"122A","170C",5,0.13646,0.1358,0.00309402650279535,0.00138369071688727,0.00384174131800928
"1866",48,"122A","41",5,0.11332,0.1137,0.00220159033428111,0.000984581129211808,0.00273363545687024
"1867",48,"122A","53",5,0.11832,0.1192,0.00307034200049441,0.00137309868545564,0.00381233312418683
"1868",48,"122A","57",5,0.08078,0.0814,0.00321745240835043,0.0014388884598884,0.00399499482138273
"1869",48,"122A","67",5,0.14192,0.1429,0.00278603661138901,0.0012459534501738,0.00345932135803935
"1870",48,"122A","74",5,0.1113,0.112,0.00545985347788748,0.00244172070474901,0.00677930349896049
"1871",48,"122A","77",5,0.13824,0.1378,0.00407590480752433,0.00182280004388852,0.00506090425960861
"1872",48,"126B","122A",5,0.215,0.2152,0.0126927144456968,0.00567635446391431,0.0157600865667025
"1873",48,"126B","135A",5,0.1817,0.1825,0.00702531138099942,0.00314181476220352,0.00872307621795814
"1874",48,"126B","135B",5,0.2128,0.2119,0.00625699608438426,0.00279821371592664,0.00776908677488186
"1875",48,"126B","137B",5,0.24646,0.2487,0.00670469984413919,0.00299843292404549,0.00832498441523001
"1876",48,"126B","144A",5,0.22,0.2192,0.00274135003237456,0.00122596900450215,0.00340383564167421
"1877",48,"126B","145B",5,0.19834,0.1972,0.00746913649627586,0.00334029938777948,0.00927415788509553
"1878",48,"126B","147A",5,0.24234,0.2379,0.0124395739476881,0.0055631465916332,0.0154457711238378
"1879",48,"126B","149A",5,0.15342,0.1551,0.00337742505468293,0.0015104304022364,0.00419362709703118
"1880",48,"126B","152A",5,0.2497,0.2522,0.00629483915600708,0.00281513765205185,0.00781607515449736
"1881",48,"126B","152B",5,0.25338,0.2528,0.0137408878897981,0.00614511187855844,0.0170615657961164
"1882",48,"126B","154C",5,0.1445,0.1421,0.0105853672586264,0.00473392015141785,0.0131434694328013
"1883",48,"126B","157B",5,0.20152,0.2005,0.00309305674050768,0.00138325702600782,0.00384053719908987
"1884",48,"126B","158",5,0.19494,0.1917,0.0116564574378325,0.00521292624156529,0.0144734035471511
"1885",48,"126B","159",5,0.21034,0.2118,0.00714968530776006,0.0031974364731766,0.00887750684513206
"1886",48,"126B","165A",5,0.20434,0.2039,0.00501328235789687,0.00224200802853157,0.00622481221663063
"1887",48,"126B","168A",5,0.20736,0.207,0.00365554373520547,0.00163480885732859,0.00453895704986395
"1888",48,"126B","170C",5,0.21978,0.219,0.00502812092137808,0.00224864403585805,0.0062432367266903
"1889",48,"126B","41",5,0.1727,0.172,0.00763838988269124,0.00341599180326885,0.00948431372158159
