"","time","supernatant","inoculant","N","comp_ind","median","sd","se","ci"
"1281",39,"126B","152B",5,1.1390897262,1.13231418,0.0368462245697892,0.0164781325704543,0.0457506305180382
"1282",39,"126B","154C",5,0.6626021524,0.641025641,0.0531129623739581,0.0237528388709118,0.0659484532176949
"1283",39,"126B","157B",5,1.3014827596,1.296912114,0.0319368392714495,0.0142825887194892,0.039654823539779
"1284",39,"126B","158",5,1.4348234406,1.439678284,0.10730399212614,0.0479878041302303,0.133235503886568
"1285",39,"126B","159",5,1.2526061158,1.274483678,0.0447700440702132,0.0200217723793316,0.0555893519199797
"1286",39,"126B","165A",5,1.1181506928,1.120982987,0.0150179458289187,0.00671622955117432,0.0186472426627427
"1287",39,"126B","168A",5,2.4074403312,2.371060172,0.160105490506685,0.071601352068779,0.198797223476905
"1288",39,"126B","170C",5,1.6443209522,1.668228679,0.123231109264227,0.055110627451503,0.153011631832105
"1289",39,"126B","41",5,1.0382165334,1.051762941,0.037365198667874,0.0167102248428302,0.0463950219716304
"1290",39,"126B","53",5,1.0261148176,1.050826699,0.0487218139409881,0.0217890575918293,0.0604961222977071
"1291",39,"126B","57",5,1.2511534596,1.133531157,0.538512637771585,0.240830172959997,0.668651754898721
"1292",39,"126B","67",5,1.5036634564,1.528130672,0.117327914285343,0.0524706384000592,0.145681847152448
"1293",39,"126B","74",5,1.1331737912,1.10976479,0.0796370678269965,0.0356147794379851,0.0988824800432929
"1294",39,"126B","77",5,0.9703494888,0.9819202,0.0394502393410087,0.0176426833790264,0.0489839419102523
"1295",39,"135A","122A",5,0.8001857344,0.776296296,0.0771475474534681,0.0345014320806691,0.0957913322226878
"1296",39,"135A","126B",5,0.8293146778,0.820029028,0.0282105753364706,0.0126161528273454,0.0350280557639105
"1297",39,"135A","135B",5,1.1834622856,1.180704441,0.0586761634180509,0.0262407780123296,0.0728560796689145
"1298",39,"135A","137B",5,0.0781555904,0.053830228,0.0399898378706856,0.0178839991776097,0.0496539419780358
"1299",39,"135A","144A",5,0.5448355658,0.553701773,0.0250648351461238,0.0112093350463117,0.0311221034218543
"1300",39,"135A","145B",5,0.0888383512,0.077373212,0.0246770657468485,0.011035919299037,0.0306406241191691
"1301",39,"135A","147A",5,0.8445897088,0.819218241,0.0747712346528569,0.0334387126890752,0.0928407501696981
"1302",39,"135A","149A",5,1.007126877,0.995768688,0.0614691846850649,0.0274898550954588,0.0763240736223832
"1303",39,"135A","152A",5,0.2604470162,0.256370656,0.0485190178857085,0.0216983644387945,0.0602443177368887
"1304",39,"135A","152B",5,0.2621365398,0.261676984,0.0736047193352991,0.0329170311797044,0.0913923300965334
"1305",39,"135A","154C",5,0.0195537676,0.013728324,0.0244549811599741,0.0109366000524358,0.0303648696830912
"1306",39,"135A","157B",5,0.4854447334,0.474940334,0.0630214839442803,0.0281840644284645,0.0782515077269894
"1307",39,"135A","158",5,0.8814839058,0.858778626,0.0549172485965001,0.0245597401998058,0.0681887704626804
"1308",39,"135A","159",5,0.8003015952,0.812542144,0.0408579562683635,0.0182722335275549,0.0507318533386108
"1309",39,"135A","165A",5,0.7743973156,0.779477374,0.0233963934672739,0.0104631852442313,0.0290504594561238
"1310",39,"135A","168A",5,0.7346156092,0.672386895,0.199820104722516,0.0893622674861344,0.248109430151254
"1311",39,"135A","170C",5,0.6788125906,0.63406683,0.0748424713729704,0.0334705707188088,0.0929292022404132
"1312",39,"135A","41",5,0.881843669,0.902857143,0.0770972174358577,0.034478923812532,0.095728839251792
"1313",39,"135A","53",5,0.8184912158,0.819650937,0.0335656451365754,0.0150110128468036,0.041677253142569
"1314",39,"135A","57",5,0.8219646722,0.74450773,0.245040874829323,0.109585610676877,0.304258432363925
"1315",39,"135A","67",5,0.7609657724,0.764972777,0.0416426014280763,0.0186231375106217,0.051706118984791
"1316",39,"135A","74",5,1.0025874876,1.029769959,0.132999628287863,0.0594792419667732,0.165140850219523
"1317",39,"135A","77",5,0.7383389438,0.740942029,0.0171212591345553,0.00765685985705098,0.0212588510712947
"1318",39,"135B","122A",5,0.9521339308,0.976335878,0.0741920234915639,0.0331796815830796,0.0921215645233628
"1319",39,"135B","126B",5,0.6501460838,0.649822064,0.0553604552184068,0.0247579482267381,0.0687390841688675
"1320",39,"135B","135A",5,1.0201615906,0.997772829,0.048037268404912,0.0214829195213572,0.0596461467504303
"1321",39,"135B","137B",5,0.599125119,0.612146308,0.0463727845658272,0.0207385397190285,0.0575794170918468
"1322",39,"135B","144A",5,0.616086427,0.619395203,0.0205570540792029,0.0091933940676474,0.0255249539592741
"1323",39,"135B","145B",5,0.5480800498,0.519736842,0.0880922880425481,0.0393960688713259,0.109381022581828
"1324",39,"135B","147A",5,1.1454116328,1.145410236,0.0623337226682003,0.0278764882353431,0.0773975393111222
"1325",39,"135B","149A",5,0.9694471688,0.961430575,0.032827471753268,0.0146808916739523,0.0407606898280839
"1326",39,"135B","152A",5,0.5652880844,0.578417266,0.0320121067079624,0.0143162493403962,0.0397482804059342
"1327",39,"135B","152B",5,0.4337319292,0.448256468,0.0493946020417317,0.0220899375773724,0.0613314990608204
"1328",39,"135B","154C",5,0.3530560094,0.364234057,0.0459482686460773,0.0205486904282102,0.0570523109576289
"1329",39,"135B","157B",5,0.9227179888,0.913697546,0.047820417758188,0.0213859409639493,0.059376891109406
"1330",39,"135B","158",5,1.0964878092,1.102564103,0.135883152880074,0.0607687933673683,0.168721218893606
"1331",39,"135B","159",5,0.9855497436,0.990006662,0.0519863854039233,0.0232490183335351,0.0645496231527972
"1332",39,"135B","165A",5,0.9188747904,0.910522999,0.0419649181496576,0.0187672819305698,0.0521063280539976
"1333",39,"135B","168A",5,0.9667926474,0.977077364,0.0903480752043005,0.0404048875586158,0.112181952288186
"1334",39,"135B","170C",5,1.2171084094,1.212746017,0.0659321918837323,0.029485772591517,0.0818656289846928
"1335",39,"135B","41",5,0.9027822216,0.805714286,0.176046961372864,0.0787305945724009,0.218591173929854
"1336",39,"135B","53",5,0.6603691172,0.693998812,0.0708952938364486,0.0317053392606242,0.0880281339987955
"1337",39,"135B","57",5,0.7746990832,0.727420667,0.115795688455184,0.0517854061774358,0.143779337502021
"1338",39,"135B","67",5,0.837391237,0.860465116,0.0999619230752764,0.0447043310315846,0.124119121073785
"1339",39,"135B","74",5,0.7847621728,0.786197564,0.0622982232729902,0.0278606124231731,0.0773534609901318
"1340",39,"135B","77",5,0.6837138118,0.68,0.0222340932655342,0.00994338879196095,0.0276072731405186
"1341",39,"137B","122A",5,0.9606408262,0.914074074,0.193804435285656,0.0866719783279372,0.24063998998641
"1342",39,"137B","126B",5,0.8708812976,0.859941945,0.108202291109264,0.0483895356483069,0.134350889393536
"1343",39,"137B","135A",5,1.2829723752,1.285077951,0.0971273611892101,0.0434366764188497,0.120599547629176
"1344",39,"137B","135B",5,1.0771721136,1.091666667,0.0465510528152455,0.0208182637038144,0.0578007663591723
"1345",39,"137B","144A",5,0.6515087872,0.65437788,0.0297352911031955,0.013298026447498,0.0369212404389466
"1346",39,"137B","145B",5,0.7535661954,0.737231183,0.0558163583206081,0.0249618342922732,0.0693051626375402
"1347",39,"137B","147A",5,1.0463787232,1.096091205,0.119230657405856,0.0533215709922966,0.148044414783019
"1348",39,"137B","149A",5,0.9088787318,0.885754584,0.0901223215062296,0.0403039274356041,0.11190164204883
"1349",39,"137B","152A",5,1.3370213284,1.339712919,0.0327258202959329,0.0146354317602296,0.0406344728731459
"1350",39,"137B","152B",5,0.9259811956,0.928307855,0.0269125625128737,0.0120356638454996,0.0334163599716435
"1351",39,"137B","154C",5,0.7143611616,0.74268617,0.0491500768041263,0.0219805825666724,0.0610278808766335
"1352",39,"137B","157B",5,0.9817238484,0.978520286,0.0342417977294326,0.0153133974789618,0.0425168074744118
"1353",39,"137B","158",5,1.1014332062,1.025022341,0.210714938355178,0.0942345852073709,0.261637152839349
"1354",39,"137B","159",5,1.1389832458,1.136210384,0.0477654609493602,0.0213613635318762,0.0593086532184283
"1355",39,"137B","165A",5,0.9728129722,0.966857871,0.101822687355653,0.0455364901157897,0.126429565089872
"1356",39,"137B","168A",5,1.1533057776,1.13811421,0.0547110753819333,0.0244675367352236,0.0679327726047589
"1357",39,"137B","170C",5,1.5035704812,1.476772616,0.0977688802133679,0.043723572448225,0.121396098705635
"1358",39,"137B","41",5,0.8061084972,0.824305556,0.0285371992344891,0.0127622234751545,0.0354336128990332
"1359",39,"137B","53",5,0.8571789076,0.861667744,0.10378397781419,0.0464136058735716,0.128864828842257
"1360",39,"137B","57",5,1.000663879,0.881315156,0.379084398009823,0.16953169663191,0.470695449289544
"1361",39,"137B","67",5,1.001056554,1.121447028,0.244048386578014,0.109141756437517,0.303026095433635
"1362",39,"137B","74",5,0.9218182844,0.92088382,0.105343660147277,0.0471111170175895,0.130801430243887
"1363",39,"137B","77",5,0.9214637994,0.976932668,0.124161160684803,0.0555265590912987,0.154166443197512
"1364",39,"144A","122A",5,0.9844549438,0.973333333,0.0270927954865063,0.0121162664816655,0.0336401487662923
"1365",39,"144A","126B",5,0.9304168404,0.941944848,0.0327519906122132,0.0146471354814688,0.0406669676126928
"1366",39,"144A","135A",5,1.1593375784,1.155159614,0.0553049491490826,0.0247331251579036,0.0686701642809058
"1367",39,"144A","135B",5,1.2979219054,1.30245023,0.0887584737592272,0.0396939961809526,0.110208201402346
"1368",39,"144A","137B",5,1.220945288,1.256680731,0.0838125113697978,0.0374820945575684,0.104066977966922
"1369",39,"144A","145B",5,1.1883309214,1.148244473,0.0679905830018155,0.0304063130843803,0.0844214591302392
"1370",39,"144A","147A",5,1.0758025786,1.096091205,0.0647181968599172,0.0289428575119977,0.0803582550696231
"1371",39,"144A","149A",5,1.1186474098,1.109308886,0.0421528998750099,0.0188513499138529,0.0523397381946878
"1372",39,"144A","152A",5,1.299615171,1.285714286,0.0729553524835536,0.0326266254951368,0.0905860346550941
"1373",39,"144A","152B",5,0.9193932534,0.897017445,0.0681609610741631,0.0304825084747092,0.0846330114487565
"1374",39,"144A","154C",5,0.9070911516,0.900930851,0.0640988887175681,0.0286658944909353,0.0795892824454737
"1375",39,"144A","157B",5,1.1455232934,1.156769596,0.0267637960369368,0.011969133454906,0.033231641994333
"1376",39,"144A","158",5,1.2475168202,1.25994695,0.0718532545186329,0.0321337523016514,0.0892175992895584
"1377",39,"144A","159",5,1.0178768576,1.037974684,0.0563674915237694,0.0252083085536583,0.0699894848941203
"1378",39,"144A","165A",5,0.9632638204,0.964866623,0.0384336546353995,0.0171880528777006,0.0477216852801728
"1379",39,"144A","168A",5,1.407032662,1.401988636,0.132103032197821,0.0590782720056343,0.164027579133587
"1380",39,"144A","170C",5,1.2515034454,1.268051434,0.0485893523918606,0.0217298189861784,0.0603316495610092
"1381",39,"144A","41",5,0.9979889636,0.998499625,0.0501735323249283,0.0224382857899645,0.0622986687505763
"1382",39,"144A","53",5,1.0381074822,1.035552683,0.0327205523763728,0.0146330758749824,0.0406279318870827
"1383",39,"144A","57",5,1.2831836272,1.108308605,0.493621560662304,0.22075427296009,0.612912120611539
"1384",39,"144A","67",5,1.2058565,1.237726098,0.0842069775688841,0.037658505204765,0.104556772444835
"1385",39,"144A","74",5,1.0528027966,1.08041958,0.0679628494783597,0.0303939102756397,0.0843870234126207
"1386",39,"144A","77",5,0.9579796554,0.933915212,0.0706475070484838,0.031594525640261,0.087720466064949
"1387",39,"145B","122A",5,1.5192655138,1.497037037,0.0839760087707883,0.0375552128181202,0.104269986803531
"1388",39,"145B","126B",5,0.8730860882,0.901306241,0.04896777379148,0.0218990541809164,0.0608015217890665
"1389",39,"145B","135A",5,1.1476274842,1.151447661,0.0312616435219153,0.0139806320006737,0.0388164572858422
"1390",39,"145B","135B",5,1.3035355518,1.303215926,0.0827621143807275,0.0370123427433839,0.102762737841771
"1391",39,"145B","137B",5,1.057682073,1.064493759,0.0710403118168507,0.0317701932730519,0.0882081976041529
"1392",39,"145B","144A",5,0.9303484728,0.87113951,0.14707805823002,0.0657753072401993,0.182621529829932
"1393",39,"145B","147A",5,1.742266752,1.923452769,0.418885621531897,0.187331344908514,0.520115195621364
"1394",39,"145B","149A",5,1.118379659,1.096614951,0.0542006182727436,0.0242392533760744,0.0672989563896508
"1395",39,"145B","152A",5,1.2607006588,1.225482625,0.0819601596530113,0.0366536976861738,0.101766979528177
"1396",39,"145B","152B",5,1.0009907824,0.988402741,0.0357257696942926,0.015977049916988,0.0443594020375222
"1397",39,"145B","154C",5,0.8941815998,0.819763396,0.191647114665713,0.0857071952168462,0.237961322640044
"1398",39,"145B","157B",5,1.6352086644,1.624806202,0.105428119946669,0.0471488885881508,0.130906300936087
"1399",39,"145B","158",5,1.7219389542,1.954423592,0.397831377035706,0.177915600526837,0.493972898221064
"1400",39,"145B","159",5,1.061265584,1.077948035,0.0349341539914726,0.0156230286122757,0.0433764813189179
"1401",39,"145B","165A",5,1.4252682834,1.413793103,0.0649492850284603,0.0290462032827293,0.0806451889289138
"1402",39,"145B","168A",5,1.5433300656,1.402390438,0.242686868331862,0.108532866967317,0.301335547244491
"1403",39,"145B","170C",5,2.0156595184,2.091988131,0.423160936471222,0.189243323874424,0.525423700262506
"1404",39,"145B","41",5,1.0453623876,1.070082894,0.0575124197980826,0.0257203360438035,0.0714111011128605
"1405",39,"145B","53",5,0.9221436658,0.908496732,0.0684324335629936,0.0306039146625184,0.0849700890646401
"1406",39,"145B","57",5,1.038830597,1.040898156,0.222032785299605,0.0992960802327066,0.275690115927425
"1407",39,"145B","67",5,1.1121669594,1.09384858,0.0933398674233979,0.0417428577139072,0.115896752976746
"1408",39,"145B","74",5,1.0138800758,0.99864682,0.0838543565869314,0.0375008083075772,0.104118935666533
"1409",39,"145B","77",5,0.798341734,0.789900249,0.0209546542049772,0.00937120624946615,0.0260186397211293
"1410",39,"147A","122A",5,0.9137410784,0.922900763,0.0353004763666024,0.0157868529587695,0.043831330623853
"1411",39,"147A","126B",5,0.7466114156,0.763448784,0.0411784961640451,0.0184155833268038,0.0511298561870665
"1412",39,"147A","135A",5,1.0379483712,1.031922791,0.0112082215729735,0.00501246906880967,0.0139168452110519
"1413",39,"147A","135B",5,1.1546471132,1.139356815,0.054308341675708,0.0242874287464336,0.0674327126608757
"1414",39,"147A","137B",5,1.0418395826,1.056210965,0.0608846786466456,0.0272284560484259,0.0755983135177452
"1415",39,"147A","144A",5,0.6355397174,0.638504864,0.0107517312624479,0.00480832039572861,0.0133500376269434
"1416",39,"147A","145B",5,0.6941112166,0.695708713,0.0380588661527323,0.0170204423728151,0.0472563239143035
"1417",39,"147A","149A",5,0.9410892966,0.924964937,0.0917649614178115,0.0410385383365744,0.113941248889054
"1418",39,"147A","152A",5,1.1750618456,1.17472119,0.081504464875921,0.0364499047864606,0.101201159729294
"1419",39,"147A","152B",5,0.9204616368,0.901519415,0.0686141274862017,0.0306851706551968,0.08519569186778
"1420",39,"147A","154C",5,0.5215818548,0.497280497,0.0519213073564375,0.0232199145459308,0.0644688180841607
"1421",39,"147A","157B",5,1.02086233,0.985748219,0.064139129520368,0.0286838907250413,0.0796392480015692
"1422",39,"147A","158",5,0.9719270178,0.964633068,0.0296998335008047,0.013282169325645,0.0368772140105953
"1423",39,"147A","159",5,0.9766720932,0.984486102,0.0418185049037083,0.01870180393642,0.0519245319976422
"1424",39,"147A","165A",5,0.8746208574,0.896112173,0.0586518813661942,0.0262299187486127,0.0728259295193216
"1425",39,"147A","168A",5,1.0464528838,1.005312085,0.0631037222502722,0.0282208425169749,0.0783536200708128
"1426",39,"147A","170C",5,1.1042492592,1.109792285,0.0994841374740785,0.0444906588149948,0.123525871893917
"1427",39,"147A","41",5,0.8618488418,0.882142857,0.041059112944592,0.0183621935279898,0.050981622341482
"1428",39,"147A","53",5,0.7896579778,0.793794441,0.0429845594881194,0.0192232793996637,0.0533723799950459
"1429",39,"147A","57",5,0.825588165,0.827893175,0.0945677041563153,0.0422919629939221,0.117421313643681
"1430",39,"147A","67",5,1.0507421356,1.040104621,0.0648545181020412,0.0290038222248309,0.0805275202481588
"1431",39,"147A","74",5,0.8381150606,0.837062937,0.0755560706551115,0.0337897020195213,0.0938152527781918
"1432",39,"147A","77",5,0.8042839292,0.796134663,0.0493249265179345,0.0220587777358567,0.0612449854713654
"1433",39,"149A","122A",5,0.6818795846,0.691851852,0.0360156573820637,0.0161066916321273,0.0447193451429502
"1434",39,"149A","126B",5,0.677321142,0.679245283,0.0318993601366395,0.0142658275408546,0.0396082870474016
"1435",39,"149A","135A",5,1.0802019806,1.078693393,0.0576089446276883,0.0257635032599065,0.0715309525187148
"1436",39,"149A","135B",5,1.101379814,1.128030303,0.107952132408625,0.0482776612763488,0.134040276341116
"1437",39,"149A","137B",5,0.0471486322,0.020703934,0.114131995169854,0.0510413799214942,0.141713589445573
"1438",39,"149A","144A",5,0.425961854,0.429179979,0.0218085577931431,0.00975308354334017,0.027078901064492
"1439",39,"149A","145B",5,0.295022952,0.294930876,0.0361266337685979,0.0161563217809649,0.0448571405267604
"1440",39,"149A","147A",5,0.8118889618,0.830495356,0.0707923562229671,0.0316593041603869,0.0879003200700744
"1441",39,"149A","152A",5,0.032771586,0.008178439,0.0996636915966413,0.0445709578597329,0.123748817783633
"1442",39,"149A","152B",5,0.2291614778,0.241690141,0.115639324099885,0.0517154779118943,0.143585185511444
"1443",39,"149A","154C",5,-0.0238858856,-0.005984043,0.0707277373889033,0.0316304057392683,0.0878200851902116
