"inoc_sup_strain_rep","supernatant","sup_geno","inoculant","inoc_geno","inoc_sup_strain","rep","AUC","MaxOD","OD_62h","MaxGrowthRate","TimeMaxGrowthRate","AbsMaxGrowthRate","AUC_index","RGI","MaxGrowthRate_index"
"157B_53_2","53","CC","157B","OC","157B_53",2,5.09295,0.2066,0.2066,0.00380416666666667,48,0.1585,0.827106560239055,0.939517962710323,1.03397508493771
"157B_53_3","53","CC","157B","OC","157B_53",3,5.41795,0.202,0.202,0.00341458333333333,48,0.162,0.891315434475043,0.934320074005551,0.971547125074096
"157B_53_4","53","CC","157B","OC","157B_53",4,5.8445,0.2099,0.2099,0.0035625,24,0.0434,0.939320641910624,0.990094339622641,1.00352112676056
"157B_53_5","53","CC","157B","OC","157B_53",5,6.59175,0.2152,0.2152,0.00362916666666667,24,0.0703,1.15013173276569,1.03610977371208,1.07332101047443
"154C_53_1","53","CC","154C","OA","154C_53",1,3.77365,0.1564,0.1564,0.00293958333333333,48,0.1182,0.639959638441839,0.591751797200151,0.538961038961039
"154C_53_2","53","CC","154C","OA","154C_53",2,3.52415,0.1569,0.1569,0.00309166666666667,48,0.1142,0.621921627798219,0.588963963963964,0.552700186219739
"154C_53_3","53","CC","154C","OA","154C_53",3,3.1992,0.1489,0.1489,0.00301875,48,0.1046,0.65109747534878,0.632003395585739,0.591428571428572
"154C_53_4","53","CC","154C","OA","154C_53",4,3.394,0.1497,0.1497,0.0029625,48,0.1099,0.582400988400027,0.583853354134165,0.562055335968379
"154C_53_5","53","CC","154C","OA","154C_53",5,3.5275,0.1579,0.1579,0.00312708333333333,48,0.1158,0.656572236905781,0.621164437450826,0.582686335403727
"165A_53_1","53","CC","165A","OC","165A_53",1,5.5966,0.1948,0.1948,0.00341875,24,0.0403,0.781489782097201,0.858149779735683,0.843701799485861
"165A_53_2","53","CC","165A","OC","165A_53",2,5.31945,0.1975,0.1975,0.00350625,48,0.1649,0.76720439024742,0.906795224977043,0.902896995708154
"165A_53_3","53","CC","165A","OC","165A_53",3,5.6994,0.1969,0.1969,0.00350416666666667,24,0.0408,0.839888592522731,0.925281954887218,0.920131291028446
"165A_53_4","53","CC","165A","OC","165A_53",4,5.44115,0.1861,0.1861,0.00322708333333333,24,0.0394,0.815562866757099,0.868814192343604,0.882118451025057
"165A_53_5","53","CC","165A","OC","165A_53",5,5.63975,0.1831,0.1831,0.00328333333333333,24,0.0455,0.86909118927457,0.873152122079161,0.883903533370724
"144A_53_1","53","CC","144A","OA","144A_53",1,6.33025,0.2265,0.2265,0.00405208333333333,24,0.0408,0.797934024932878,0.826340751550529,0.871806364858808
"144A_53_2","53","CC","144A","OA","144A_53",2,6.5944,0.2329,0.2329,0.00404375,24,0.0473,0.814088280136044,0.862592592592593,0.884282460136674
"144A_53_3","53","CC","144A","OA","144A_53",3,6.17835,0.2155,0.2155,0.00379791666666667,24,0.0436,0.778791794031449,0.844104974539757,0.853864168618267
"144A_53_4","53","CC","144A","OA","144A_53",4,6.44635,0.2171,0.2171,0.00396041666666667,24,0.0486,0.793162635037035,0.807363332093715,0.885009310986965
"144A_53_5","53","CC","144A","OA","144A_53",5,5.87025,0.2107,0.2107,0.00383541666666667,24,0.034,0.731458868093802,0.804198473282443,0.869216241737488
"122A_53_1","53","CC","122A","OC","122A_53",1,6.1259,0.2273,0.2273,0.0038,48,0.1815,0.968383945367458,1.02618510158014,1.04827586206897
"122A_53_2","53","CC","122A","OC","122A_53",2,5.71255,0.2167,0.2167,0.0036875,48,0.177,0.897705665121395,0.954625550660793,1.00682593856655
"122A_53_3","53","CC","122A","OC","122A_53",3,5.6409,0.2162,0.2162,0.00367916666666667,48,0.1726,0.860411375752169,0.976954360596475,1.01087578706354
"122A_53_4","53","CC","122A","OC","122A_53",4,6.54555,0.234,0.234,0.00408125,24,0.0554,1.03934738597118,1.03311258278146,1.12780656303972
"122A_53_5","53","CC","122A","OC","122A_53",5,6.88435,0.2394,0.2394,0.00408958333333333,24,0.0594,1.08532894010815,1.03056392595781,1.10033632286995
"149A_53_1","53","CC","149A","OE","149A_53",1,7.266,0.2655,0.2655,0.00426875,24,0.0609,1.12897085900294,1.17947578853843,1.17488532110092
"149A_53_2","53","CC","149A","OE","149A_53",2,7.69445,0.2783,0.2783,0.004575,24,0.0661,1.22717522188818,1.22815533980583,1.25414049114792
"149A_53_3","53","CC","149A","OE","149A_53",3,7.4485,0.2639,0.2639,0.00442916666666667,24,0.0658,1.15027643079964,1.1355421686747,1.19304152637486
"149A_53_4","53","CC","149A","OE","149A_53",4,7.4203,0.2665,0.2665,0.0043875,24,0.067,1.19840757130398,1.15019421665947,1.1445652173913
"149A_53_5","53","CC","149A","OE","149A_53",5,7.3675,0.2697,0.2697,0.00454583333333333,24,0.0554,1.25845517901066,1.32270720941638,1.34442390634627
"41_53_1","53","CC","41","CC","41_53",1,6.8577,0.2434,0.2434,0.00398541666666667,24,0.0633,1.10186866333532,1.08370436331256,1.13262285375962
"41_53_2","53","CC","41","CC","41_53",2,6.6286,0.2361,0.2361,0.00387708333333333,24,0.0589,1.07319679430098,1.05026690391459,1.10576351752822
"41_53_3","53","CC","41","CC","41_53",3,6.998,0.2491,0.2491,0.00411458333333333,24,0.0619,1.04029314919837,1.02933884297521,1.08100711548987
"41_53_4","53","CC","41","CC","41_53",4,7.4916,0.2653,0.2653,0.00438541666666667,24,0.0685,1.04830404119557,1.02156334231806,1.1020942408377
"41_53_5","53","CC","41","CC","41_53",5,7.2453,0.2579,0.2579,0.00412708333333333,24,0.0667,1.10892922737847,1.08043569333892,1.16119577960141
"126B_53_1","53","CC","126B","OC","126B_53",1,6.0492,0.2012,0.2012,0.00365833333333333,24,0.0484,0.86489423303761,0.829007004532344,0.916971279373368
"126B_53_2","53","CC","126B","OC","126B_53",2,6.0275,0.2047,0.2047,0.00363333333333333,24,0.0468,1.01479897636204,0.848321591380025,0.816097332709406
"126B_53_3","53","CC","126B","OC","126B_53",3,6.2239,0.2036,0.2036,0.00366041666666667,24,0.0541,1.08620494070629,0.86271186440678,0.838663484486874
"126B_53_4","53","CC","126B","OC","126B_53",4,6.38995,0.2084,0.2084,0.00374166666666667,24,0.0573,1.0879936660906,0.868333333333334,0.854424357754519
"126B_53_5","53","CC","126B","OC","126B_53",5,6.2067,0.2099,0.2099,0.00370833333333333,24,0.0512,1.05513952756976,0.885654008438818,0.861568247821878
"53_53_1","53","CC","53","CC","53_53",1,7.1304,0.2464,0.2464,0.00419166666666667,24,0.0644,1,1,1
"53_53_2","53","CC","53","CC","53_53",2,7.06154999999999,0.2438,0.2438,0.00407708333333333,24,0.064,1,1,1
"53_53_3","53","CC","53","CC","53_53",3,6.99725,0.2384,0.2384,0.00403125,24,0.064,1,1,1
"53_53_4","53","CC","53","CC","53_53",4,7.54685,0.2587,0.2587,0.00438333333333333,24,0.0665,1,1,1
"53_53_5","53","CC","53","CC","53_53",5,7.45505,0.2567,0.2567,0.00436875,24,0.066,1,1,1
"135B_53_1","53","CC","135B","OE","135B_53",1,7.49415,0.2632,0.2632,0.00457291666666667,24,0.057,1.2948743423383,1.09620991253644,1.04873387482083
"135B_53_2","53","CC","135B","OE","135B_53",2,7.50635,0.2705,0.2705,0.00448125,24,0.0576,1.2539424008553,1.11088295687885,1.02526215443279
"135B_53_3","53","CC","135B","OE","135B_53",3,7.6046,0.2743,0.2743,0.00452708333333333,24,0.0585,1.26096040326325,1.111876773409,1.02066697980272
"135B_53_4","53","CC","135B","OE","135B_53",4,7.92695,0.2791,0.2791,0.00463333333333333,24,0.0647,1.21184024460157,1.078022402472,1.02252873563218
"135B_53_5","53","CC","135B","OE","135B_53",5,7.6833,0.2723,0.2723,0.00454583333333333,24,0.061,1.32165342140572,1.12800331400166,1.02973100519113
"57_53_1","53","CC","57","CC","57_53",1,6.08265,0.2299,0.2299,0.0037375,48,0.17,1.06699118537035,0.997829861111111,0.93730407523511
"57_53_2","53","CC","57","CC","57_53",2,6.88405,0.2541,0.2541,0.0041,48,0.1936,1.79723785032699,1.42114093959732,1.22160148975791
"57_53_3","53","CC","57","CC","57_53",3,5.12514999999999,0.1924,0.1924,0.00312708333333333,48,0.141,0.904584565150244,0.872958257713249,0.832501386577926
"57_53_4","53","CC","57","CC","57_53",4,6.42475,0.2447,0.2447,0.00412916666666667,48,0.185,1.08472129597582,1.04706889174155,1.01122448979592
"57_53_5","53","CC","57","CC","57_53",5,5.503,0.215,0.215,0.003575,48,0.1574,0.799877903427425,0.847791798107255,0.862311557788945
"135A_53_1","53","CC","135A","OE","135A_53",1,6.82785,0.2251,0.2251,0.00414166666666667,24,0.0577,1.16066602070478,1.14613034623218,1.24483406386976
"135A_53_2","53","CC","135A","OE","135A_53",2,7.2513,0.245,0.245,0.00421458333333333,24,0.0619,1.25820724597446,1.22622622622623,1.34151193633952
"135A_53_3","53","CC","135A","OE","135A_53",3,7.0092,0.2335,0.2335,0.00403541666666667,24,0.0641,1.23378600786826,1.20609504132231,1.31233062330623
"135A_53_4","53","CC","135A","OE","135A_53",4,7.3782,0.2417,0.2417,0.00407083333333333,24,0.0752,1.37875489362497,1.15150071462601,1.13736903376019
"135A_53_5","53","CC","135A","OE","135A_53",5,7.03175,0.2325,0.2325,0.00397916666666667,24,0.0669,1.20765459026388,1.11994219653179,1.26573889993373
"77_53_1","53","CC","77","CC","77_53",1,7.78115,0.2677,0.2677,0.00453333333333333,24,0.0671,1.04956364568299,1.01324753974262,1.05171580473659
"77_53_2","53","CC","77","CC","77_53",2,7.72855,0.2645,0.2645,0.00452916666666667,24,0.0653,1.02499303722762,1,1.03671912255603
"77_53_3","53","CC","77","CC","77_53",3,7.80375,0.2712,0.2712,0.00454375,24,0.068,1.05438982867643,1.03353658536585,1.05822416302766
"77_53_4","53","CC","77","CC","77_53",4,7.5687,0.2601,0.2601,0.00445,24,0.064,0.996209279368213,0.965837356108429,0.993950674732434
"77_53_5","53","CC","77","CC","77_53",5,7.60115,0.2602,0.2602,0.00446458333333333,24,0.0678,0.867409178311205,0.944464609800363,0.978092195344591
"159_53_1","53","CC","159","OE","159_53",1,7.6181,0.2694,0.2694,0.00429791666666667,24,0.0715,1.04496385608274,1.13240857503153,1.0450861195542
"159_53_2","53","CC","159","OE","159_53",2,7.8932,0.2727,0.2727,0.00442916666666667,24,0.0756,1.05540290285271,1.10404858299595,1.10960334029228
"159_53_3","53","CC","159","OE","159_53",3,7.92735,0.2727,0.2727,0.004425,24,0.0747,1.04912554674007,1.0791452314998,1.11262441068622
"159_53_4","53","CC","159","OE","159_53",4,7.7847,0.2698,0.2698,0.00436666666666667,24,0.0742,1.04731602314005,1.11166048619695,1.09394572025052
"159_53_5","53","CC","159","OE","159_53",5,7.4132,0.2589,0.2589,0.00419791666666667,24,0.0687,1.00291545189504,1.05846279640229,1.05774278215223
"74_53_1","53","CC","74","CC","74_53",1,7.8766,0.2879,0.2879,0.0046625,48,0.2237,1.11422953416984,1.00770038501925,0.960515021459227
"74_53_2","53","CC","74","CC","74_53",2,8.00775,0.2988,0.2988,0.00494375,48,0.231,1.12387107639839,1.05657708628006,1.05419813416259
"74_53_3","53","CC","74","CC","74_53",3,7.9221,0.297,0.297,0.00492083333333333,48,0.2274,1.08520431226969,1.04614300810144,1.04698581560284
"74_53_4","53","CC","74","CC","74_53",4,7.28725,0.2755,0.2755,0.00465416666666667,48,0.2136,1.00983890524857,0.951640759930915,0.948619957537155
"74_53_5","53","CC","74","CC","74_53",5,8.22685,0.2842,0.2842,0.0045375,24,0.0825,1.01753225068336,0.975961538461538,1.02301550023485
"168A_53_1","53","CC","168A","OE","168A_53",1,4.3497,0.1648,0.1648,0.00270416666666667,48,0.1256,1.35253968500754,1.23076923076923,1.08347245409015
"168A_53_2","53","CC","168A","OE","168A_53",2,4.22085,0.1648,0.1648,0.00282708333333333,48,0.1244,1.36154255576523,1.25705568268497,1.1509754028838
"168A_53_3","53","CC","168A","OE","168A_53",3,4.2255,0.1642,0.1642,0.00281458333333333,48,0.1259,1.23484029340425,1.20204978038067,1.10466067048242
"168A_53_4","53","CC","168A","OE","168A_53",4,4.1461,0.1561,0.1561,0.00265625,48,0.1206,1.27780688507412,1.23301737756714,1.1038961038961
"168A_53_5","53","CC","168A","OE","168A_53",5,4.2041,0.1535,0.1535,0.0025375,48,0.1203,1.2670584689572,1.20297805642633,1.05272255834054
"67_53_1","53","CC","67","CC","67_53",1,6.9086,0.2208,0.2208,0.00406041666666667,24,0.0663,1.10499588141679,0.847600767754319,0.896916705016107
"67_53_2","53","CC","67","CC","67_53",2,7.19395,0.2395,0.2395,0.00419375,24,0.0702,1.19978152283587,1.00083577099875,1.04953076120959
"67_53_3","53","CC","67","CC","67_53",3,6.76155,0.2349,0.2349,0.0041,24,0.0623,1.10555101373447,0.973073736536868,1.0314465408805
"67_53_4","53","CC","67","CC","67_53",4,8.28855,0.31,0.31,0.00501041666666667,48,0.2366,1.27710667015916,1.22723673792557,1.20854271356784
"67_53_5","53","CC","67","CC","67_53",5,7.11614999999999,0.2311,0.2311,0.00406666666666667,24,0.0695,1.08747277936963,0.932983447719015,0.990862944162436
"152B_57_1","57","CC","152B","OA","152B_57",1,8.3141,0.2766,0.2766,0.00464166666666667,24,0.083,1.01190316809269,0.981895633652822,1.1574025974026
"152B_57_2","57","CC","152B","OA","152B_57",2,8.23835,0.2653,0.2653,0.00475208333333333,24,0.0798,0.965712678103589,0.881981382978724,1.10513565891473
"152B_57_3","57","CC","152B","OA","152B_57",3,8.04875000000001,0.2663,0.2663,0.0045375,24,0.0785,1.02071549953078,0.951411218292247,1.07132316773241
"152B_57_4","57","CC","152B","OA","152B_57",4,8.73145,0.2824,0.2824,0.004875,24,0.0871,1.13410919670864,1.01146131805158,1.13979542133463
"152B_57_5","57","CC","152B","OA","152B_57",5,8.23134999999999,0.2713,0.2713,0.0047,24,0.0763,1.0644652359738,0.960353982300885,1.0983446932814
"147A_57_1","57","CC","147A","OC","147A_57",1,7.93,0.2812,0.2812,0.00475,24,0.0688,1.36255466112252,1.24922256774767,1.22121049812533
"147A_57_2","57","CC","147A","OC","147A_57",2,8.041,0.2894,0.2894,0.00467916666666667,24,0.0706,1.40750400406095,1.31545454545455,1.22131593257205
"147A_57_3","57","CC","147A","OC","147A_57",3,7.9078,0.2647,0.2647,0.00475625,24,0.0739,1.39961061946903,1.2288765088208,1.27470686767169
"147A_57_4","57","CC","147A","OC","147A_57",4,7.8915,0.2719,0.2719,0.00476666666666667,24,0.0692,1.33258470605122,1.29537875178657,1.28467153284672
"147A_57_5","57","CC","147A","OC","147A_57",5,7.6251,0.2494,0.2494,0.00463541666666667,24,0.0693,1.32273425099529,1.17199248120301,1.27070245573958
"137B_57_1","57","CC","137B","OA","137B_57",1,7.9036,0.2478,0.2478,0.00418333333333333,24,0.09,1.34303046780744,1.12380952380952,1.08247978436658
"137B_57_2","57","CC","137B","OA","137B_57",2,7.87235,0.2504,0.2504,0.0042375,24,0.0815,1.30723246681003,1.11288888888889,1.08191489361702
"137B_57_3","57","CC","137B","OA","137B_57",3,7.9871,0.2579,0.2579,0.00438125,24,0.0805,1.34519578947368,1.140645731977,1.07735655737705
"137B_57_4","57","CC","137B","OA","137B_57",4,8.15175,0.2671,0.2671,0.00455416666666667,24,0.0797,1.34882354887815,1.17458223394899,1.14270778881338
"137B_57_5","57","CC","137B","OA","137B_57",5,8.4528,0.2591,0.2591,0.00455208333333333,24,0.0993,1.30228401956631,1.1379007465964,1.20718232044199
"158_57_1","57","CC","158","OC","158_57",1,6.60055,0.2485,0.2485,0.00397916666666667,48,0.186,1.17401550994273,1.18672397325692,1.2065698041693
"158_57_2","57","CC","158","OC","158_57",2,6.1695,0.2295,0.2295,0.00370208333333333,48,0.1758,0.981185788352048,1.07847744360902,1.04837758112094
"158_57_3","57","CC","158","OC","158_57",3,6.1009,0.2194,0.2194,0.00365,24,0.0506,1.03218766125553,1.03490566037736,1.07352941176471
"158_57_4","57","CC","158","OC","158_57",4,6.93605,0.2444,0.2444,0.00403125,24,0.0624,1.11363453911982,1.12007332722273,1.13623018203171
"158_57_5","57","CC","158","OC","158_57",5,7.08085,0.2515,0.2515,0.00408125,24,0.0682,1.02655977035657,1.12729717615419,1.03486529318542
"152A_57_1","57","CC","152A","OA","152A_57",1,8.25319999999999,0.2622,0.2622,0.00468541666666667,24,0.0835,1.38059551689528,1.14597902097902,1.1515616999488
"152A_57_2","57","CC","152A","OA","152A_57",2,7.69075,0.2643,0.2643,0.00432708333333333,24,0.0694,1.21528518492182,1.10910616869492,1.05324543610548
"152A_57_3","57","CC","152A","OA","152A_57",3,7.75215,0.2635,0.2635,0.00441666666666667,24,0.0711,1.2404928591431,1.14864864864865,1.01290014333493
"152A_57_4","57","CC","152A","OA","152A_57",4,8.10315,0.2654,0.2654,0.00457083333333333,24,0.0819,1.22319083416357,1.06586345381526,1.06144170295114
"152A_57_5","57","CC","152A","OA","152A_57",5,8.2889,0.2713,0.2713,0.00458958333333333,24,0.0833,1.27018350381182,1.11554276315789,1.05305927342256
"170C_57_1","57","CC","170C","OC","170C_57",1,7.10745,0.2739,0.2739,0.00442916666666667,48,0.1968,1.38417270390278,1.27632805219012,1.15669205658324
"170C_57_2","57","CC","170C","OC","170C_57",2,7.176,0.2607,0.2607,0.00405,24,0.0698,1.24239302625542,1.12954939341421,1.03294367693943
"170C_57_3","57","CC","170C","OC","170C_57",3,6.9514,0.254,0.254,0.00397291666666667,24,0.0633,1.51156823519179,1.25992063492063,1.05826859045505
"170C_57_4","57","CC","170C","OC","170C_57",4,7.11575,0.2557,0.2557,0.00405208333333333,24,0.0642,1.38930649381077,1.19990614734866,1.07280750137893
"170C_57_5","57","CC","170C","OC","170C_57",5,7.05545,0.2522,0.2522,0.00403125,24,0.0632,1.49600313811967,1.24175283111768,1.07979910714286
"145B_57_1","57","CC","145B","OA","145B_57",1,5.51905,0.1861,0.1861,0.00323125,24,0.045,0.871137803944471,0.900774443368829,0.894463667820069
"145B_57_2","57","CC","145B","OA","145B_57",2,5.63365,0.1873,0.1873,0.00319375,24,0.0504,0.812432401251749,0.851363636363637,0.829545454545455
"145B_57_3","57","CC","145B","OA","145B_57",3,5.57875,0.1893,0.1893,0.00327083333333333,24,0.0477,0.932145333634093,0.913610038610039,0.920821114369501
"145B_57_4","57","CC","145B","OA","145B_57",4,5.5164,0.1875,0.1875,0.00326875,24,0.0457,0.849140684527703,0.882352941176471,0.88047138047138
"145B_57_5","57","CC","145B","OA","145B_57",5,5.4361,0.1873,0.1873,0.0032,24,0.0436,0.908378450638327,0.930452061599602,0.934306569343066
"157B_57_1","57","CC","157B","OC","157B_57",1,6.1353,0.2346,0.2346,0.00384791666666667,48,0.1743,1.04438637853112,1.10192578675435,1.11399276236429
"157B_57_2","57","CC","157B","OC","157B_57",2,6.0129,0.2341,0.2341,0.0039125,48,0.1709,0.976508513938173,1.06457480673033,1.0634201585504
"157B_57_3","57","CC","157B","OC","157B_57",3,5.91539999999999,0.2283,0.2283,0.00380625,48,0.1686,0.973151712565392,1.05596669750231,1.08298755186722
"157B_57_4","57","CC","157B","OC","157B_57",4,6.15795,0.2271,0.2271,0.00371458333333333,48,0.1731,0.98969792913911,1.07122641509434,1.04636150234742
"157B_57_5","57","CC","157B","OC","157B_57",5,6.3092,0.2139,0.2139,0.00359791666666667,24,0.0579,1.10083227191039,1.02985074626866,1.06407886629698
"154C_57_1","57","CC","154C","OA","154C_57",1,3.9716,0.1654,0.1654,0.00302916666666667,48,0.1204,0.673529262129665,0.625804010594022,0.555385790679909
"154C_57_2","57","CC","154C","OA","154C_57",2,3.949,0.1582,0.1582,0.00284583333333333,48,0.1176,0.696896700814429,0.593843843843844,0.508752327746741
"154C_57_3","57","CC","154C","OA","154C_57",3,3.81065,0.1542,0.1542,0.00280416666666667,48,0.1139,0.775539070529454,0.654499151103565,0.549387755102041
"154C_57_4","57","CC","154C","OA","154C_57",4,3.7294,0.1527,0.1527,0.00279583333333333,48,0.1117,0.639954698332075,0.595553822152886,0.530434782608696
"154C_57_5","57","CC","154C","OA","154C_57",5,4.0117,0.1605,0.1605,0.00287291666666667,48,0.1186,0.746696199233146,0.631392604248623,0.535326086956522
"165A_57_1","57","CC","165A","OC","165A_57",1,6.16615,0.2132,0.2132,0.00345416666666667,24,0.0555,0.861019765550273,0.93920704845815,0.852442159383033
"165A_57_2","57","CC","165A","OC","165A_57",2,6.11195000000001,0.2088,0.2088,0.00334791666666667,24,0.057,0.881503703009282,0.958677685950413,0.862124463519313
"165A_57_3","57","CC","165A","OC","165A_57",3,6.05145,0.2028,0.2028,0.00333125,24,0.0556,0.891768225290676,0.953007518796992,0.87472647702407
"165A_57_4","57","CC","165A","OC","165A_57",4,6.33725,0.2069,0.2069,0.0035,24,0.0621,0.949877466593721,0.965919701213819,0.956719817767654
"165A_57_5","57","CC","165A","OC","165A_57",5,5.88665,0.1886,0.1886,0.003375,24,0.0507,0.907138729437146,0.899380066762041,0.908581043185643
"144A_57_1","57","CC","144A","OA","144A_57",1,6.64365,0.2344,0.2344,0.00391041666666667,24,0.0522,0.837438392598289,0.855162349507479,0.841326759300762
"144A_57_2","57","CC","144A","OA","144A_57",2,6.4945,0.225,0.225,0.00375833333333333,24,0.055,0.801755479701494,0.833333333333333,0.821867881548975
"144A_57_3","57","CC","144A","OA","144A_57",3,6.74255,0.2204,0.2204,0.00390625,24,0.0626,0.849910188132229,0.863298080689385,0.878220140515222
"144A_57_4","57","CC","144A","OA","144A_57",4,6.6196,0.2187,0.2187,0.00393333333333333,24,0.0578,0.81447941531117,0.813313499442172,0.878957169459963
"144A_57_5","57","CC","144A","OA","144A_57",5,6.7076,0.2209,0.2209,0.00402708333333333,24,0.0577,0.835796346599547,0.843129770992366,0.912653446647781
