time,supernatant ,sup_geno,inoculant ,inoc_geno,OD_raw,OD,comp_ind,comp_ind_50TY
39,67,CC,77,CC,0.2231,0.1313,0.809993831,
39,67,CC,77,CC,0.2243,0.1319,0.822319202,
39,67,CC,77,CC,0.2309,0.1387,0.837560386,
39,67,CC,77,CC,0.228,0.1356,0.809552239,
39,67,CC,159,OE,0.2028,0.1102,0.748133062,
39,67,CC,159,OE,0.213,0.1205,0.802798135,
39,67,CC,159,OE,0.2042,0.1119,0.723335488,
39,67,CC,159,OE,0.2233,0.1295,0.873229939,
39,67,CC,159,OE,0.2112,0.1196,0.790482485,
39,67,CC,74,CC,0.2208,0.1281,0.92224622,
39,67,CC,74,CC,0.2315,0.1389,0.990021383,
39,67,CC,74,CC,0.2333,0.1404,0.949932341,
39,67,CC,74,CC,0.2432,0.1503,1.051048951,
39,67,CC,74,CC,0.2354,0.143,0.883261272,
39,67,CC,168A,OE,0.1904,0.0978,1.401146132,
39,67,CC,168A,OE,0.1893,0.0964,1.503900156,
39,67,CC,168A,OE,0.1861,0.0924,1.3125,
39,67,CC,168A,OE,0.1674,0.0746,1.024725275,
39,67,CC,168A,OE,0.186,0.0934,1.240371846,
39,67,CC,67,CC,0.21,0.1161,1,
39,67,CC,67,CC,0.2029,0.1102,1,
39,67,CC,67,CC,0.2075,0.1147,1,
39,67,CC,67,CC,0.2193,0.1268,1,
39,67,CC,67,CC,0.2253,0.1329,1,
48,100_TY,,152B,OA,0.4078,0.3025,1.571428571,
48,100_TY,,152B,OA,0.3996,0.2939,1.464374689,
48,100_TY,,152B,OA,0.3906,0.285,1.425,
48,100_TY,,152B,OA,0.3796,0.2753,1.456613757,
48,100_TY,,152B,OA,0.3679,0.2635,1.430510315,
48,100_TY,,147A,OC,0.3549,0.2512,1.451184287,
48,100_TY,,147A,OC,0.3365,0.2318,1.338337182,
48,100_TY,,147A,OC,0.3492,0.2433,1.426979472,
48,100_TY,,147A,OC,0.3452,0.2397,1.345873105,
48,100_TY,,147A,OC,0.3703,0.265,1.531791908,
48,100_TY,,137B,OA,0.4036,0.2985,1.778903456,
48,100_TY,,137B,OA,0.3978,0.2932,1.689913545,
48,100_TY,,137B,OA,0.3924,0.2884,1.621135469,
48,100_TY,,137B,OA,0.3929,0.287,1.642816256,
48,100_TY,,137B,OA,0.3932,0.288,1.591160221,
48,100_TY,,158,OC,0.3282,0.2244,1.417561592,
48,100_TY,,158,OC,0.3237,0.2188,1.290855457,
48,100_TY,,158,OC,0.3,0.1949,1.194240196,
48,100_TY,,158,OC,0.3272,0.2224,1.305930711,
48,100_TY,,158,OC,0.3338,0.2288,1.208663497,
48,100_TY,,152A,OA,0.4038,0.2982,1.545878694,
48,100_TY,,152A,OA,0.3883,0.2834,1.451844262,
48,100_TY,,152A,OA,0.391,0.2866,1.369326326,
48,100_TY,,152A,OA,0.3959,0.2903,1.404450895,
48,100_TY,,152A,OA,0.4057,0.301,1.438814532,
48,100_TY,,170C,OC,0.3324,0.2287,1.528743316,
48,100_TY,,170C,OC,0.3397,0.2346,1.452631579,
48,100_TY,,170C,OC,0.3218,0.2177,1.607828656,
48,100_TY,,170C,OC,0.3375,0.2325,1.54587766,
48,100_TY,,170C,OC,0.3322,0.2278,1.63767074,
48,100_TY,,145B,OA,0.4054,0.2999,1.729527105,
48,100_TY,,145B,OA,0.4111,0.305,1.6504329,
48,100_TY,,145B,OA,0.3976,0.2923,1.714369501,
48,100_TY,,145B,OA,0.3934,0.2872,1.611672278,
48,100_TY,,145B,OA,0.406,0.3016,1.834549878,
48,100_TY,,157B,OC,0.3172,0.2127,1.282870929,
48,100_TY,,157B,OC,0.316,0.2118,1.199320498,
48,100_TY,,157B,OC,0.3052,0.2005,1.188500296,
48,100_TY,,157B,OC,0.3217,0.2172,1.274647887,
48,100_TY,,157B,OC,0.3341,0.2288,1.409735059,
48,100_TY,,154C,OA,0.3169,0.2111,1.106974305,
48,100_TY,,154C,OA,0.3132,0.2078,1.128121607,
48,100_TY,,154C,OA,0.3073,0.2019,1.219939577,
48,100_TY,,154C,OA,0.3175,0.2114,1.135338346,
48,100_TY,,154C,OA,0.3132,0.2078,1.195627158,
48,100_TY,,165A,OC,0.3244,0.2192,1.126992288,
48,100_TY,,165A,OC,0.3174,0.2118,1.136266094,
48,100_TY,,165A,OC,0.3082,0.2039,1.115426696,
48,100_TY,,165A,OC,0.3187,0.2135,1.215831435,
48,100_TY,,165A,OC,0.3195,0.2143,1.201906898,
48,100_TY,,144A,OA,0.4154,0.3099,1.3890632,
48,100_TY,,144A,OA,0.4057,0.3001,1.367198178,
48,100_TY,,144A,OA,0.4053,0.2989,1.4,
48,100_TY,,144A,OA,0.4058,0.2998,1.395716946,
48,100_TY,,144A,OA,0.4089,0.3035,1.432955619,
48,100_TY,,122A,OC,0.3212,0.2161,1.241954023,
48,100_TY,,122A,OC,0.3126,0.2065,1.174630262,
48,100_TY,,122A,OC,0.3191,0.2139,1.224384659,
48,100_TY,,122A,OC,0.3285,0.2231,1.284398388,
48,100_TY,,122A,OC,0.3334,0.2286,1.286437817,
48,100_TY,,149A,OE,0.3174,0.2035,1.166857798,
48,100_TY,,149A,OE,0.3137,0.2001,1.163372093,
48,100_TY,,149A,OE,0.3292,0.2174,1.219977553,
48,100_TY,,149A,OE,0.3248,0.2152,1.230417381,
48,100_TY,,149A,OE,0.3256,0.2183,1.345040049,
48,100_TY,,41,CC,0.3139,0.2084,1.233866193,
48,100_TY,,41,CC,0.3076,0.2009,1.193701723,
48,100_TY,,41,CC,0.3103,0.1995,1.091954023,
48,100_TY,,41,CC,0.3151,0.2023,1.059162304,
48,100_TY,,41,CC,0.323,0.2087,1.235642392,
48,100_TY,,126B,OC,0.3093,0.1985,1.036553525,
48,100_TY,,126B,OC,0.3132,0.201,1.140749149,
48,100_TY,,126B,OC,0.3018,0.1945,1.168870192,
48,100_TY,,126B,OC,0.3011,0.1921,1.128009395,
48,100_TY,,126B,OC,0.3069,0.2022,1.161401493,
48,100_TY,,53,CC,0.3198,0.2158,1.072564612,
48,100_TY,,53,CC,0.3188,0.2122,1.084312724,
48,100_TY,,53,CC,0.3326,0.2246,1.160723514,
48,100_TY,,53,CC,0.3322,0.2242,1.065589354,
48,100_TY,,53,CC,0.3403,0.2325,1.108726753,
48,100_TY,,135B,OE,0.3435,0.2382,1.376083189,
48,100_TY,,135B,OE,0.3521,0.2467,1.378982672,
48,100_TY,,135B,OE,0.3293,0.2236,1.247767857,
48,100_TY,,135B,OE,0.3451,0.2385,1.24283481,
48,100_TY,,135B,OE,0.3373,0.232,1.323445522,
48,100_TY,,57,CC,0.329,0.2255,1.399751707,
48,100_TY,,57,CC,0.3145,0.2108,1.804794521,
48,100_TY,,57,CC,0.3028,0.1991,1.24127182,
48,100_TY,,57,CC,0.3189,0.2132,1.267538644,
48,100_TY,,57,CC,0.3239,0.2152,1.101330604,
48,100_TY,,135A,OE,0.3426,0.2375,1.487163431,
48,100_TY,,135A,OE,0.3457,0.2409,1.597480106,
48,100_TY,,135A,OE,0.3283,0.221,1.497289973,
48,100_TY,,135A,OE,0.3287,0.224,1.527967258,
48,100_TY,,135A,OE,0.3193,0.2146,1.438337802,
48,100_TY,,77,CC,0.3195,0.2147,1.037699372,
48,100_TY,,77,CC,0.3277,0.2232,1.064377682,
48,100_TY,,77,CC,0.3308,0.2264,1.098495876,
48,100_TY,,77,CC,0.3248,0.2201,1.024197301,
48,100_TY,,77,CC,0.3406,0.2358,1.076220904,
48,100_TY,,159,OE,0.353,0.2474,1.253292806,
48,100_TY,,159,OE,0.3502,0.245,1.278705637,
48,100_TY,,159,OE,0.3341,0.2289,1.199057098,
48,100_TY,,159,OE,0.3306,0.2247,1.172755741,
48,100_TY,,159,OE,0.3245,0.2191,1.150131234,
48,100_TY,,74,CC,0.3283,0.2238,1.08377724,
48,100_TY,,74,CC,0.3226,0.2185,1.075295276,
48,100_TY,,74,CC,0.327,0.2239,1.071804691,
48,100_TY,,74,CC,0.329,0.2241,1.064608076,
48,100_TY,,74,CC,0.3872,0.2809,1.319398779,
48,100_TY,,168A,OE,0.3384,0.2336,2.303747535,
48,100_TY,,168A,OE,0.3269,0.2226,2.214925373,
48,100_TY,,168A,OE,0.349,0.2428,2.080548415,
48,100_TY,,168A,OE,0.3339,0.2285,2.071622847,
48,100_TY,,168A,OE,0.3216,0.2167,1.93309545,
48,100_TY,,67,CC,0.3424,0.2379,1.247509177,
48,100_TY,,67,CC,0.339,0.234,1.298557159,
48,100_TY,,67,CC,0.3454,0.24,1.337792642,
48,100_TY,,67,CC,0.3559,0.2507,1.337780149,
48,100_TY,,67,CC,0.3696,0.2642,1.364669421,
48,50_TY,,152B,OA,0.3714,0.2248,1.167792208,
48,50_TY,,152B,OA,0.3644,0.222,1.10612855,
48,50_TY,,152B,OA,0.3533,0.2144,1.072,
48,50_TY,,152B,OA,0.3522,0.2106,1.114285714,
48,50_TY,,152B,OA,0.3551,0.2199,1.193811075,
48,50_TY,,147A,OC,0.3179,0.1788,1.032928943,
48,50_TY,,147A,OC,0.3306,0.1938,1.118937644,
48,50_TY,,147A,OC,0.3244,0.1886,1.106158358,
48,50_TY,,147A,OC,0.335,0.1921,1.078607524,
48,50_TY,,147A,OC,0.3295,0.1886,1.09017341,
48,50_TY,,137B,OA,0.356,0.2121,1.264004768,
48,50_TY,,137B,OA,0.3526,0.21,1.21037464,
48,50_TY,,137B,OA,0.3675,0.2256,1.268128162,
48,50_TY,,137B,OA,0.3622,0.222,1.270749857,
48,50_TY,,137B,OA,0.353,0.2149,1.187292818,
48,50_TY,,158,OC,0.2684,0.1318,0.832596336,
48,50_TY,,158,OC,0.2703,0.1333,0.786430678,
48,50_TY,,158,OC,0.2643,0.1267,0.776348039,
48,50_TY,,158,OC,0.2649,0.1225,0.719318849,
48,50_TY,,158,OC,0.2624,0.1191,0.629160063,
48,50_TY,,152A,OA,0.36,0.2131,1.10471747,
48,50_TY,,152A,OA,0.3703,0.225,1.152663934,
48,50_TY,,152A,OA,0.3578,0.2132,1.01863354,
48,50_TY,,152A,OA,0.3509,0.2133,1.031930334,
48,50_TY,,152A,OA,0.3534,0.2104,1.005736138,
48,50_TY,,170C,OC,0.3152,0.1743,1.165106952,
48,50_TY,,170C,OC,0.3247,0.1805,1.117647059,
48,50_TY,,170C,OC,0.3072,0.1642,1.212703102,
48,50_TY,,170C,OC,0.3021,0.1579,1.049867021,
48,50_TY,,170C,OC,0.315,0.1712,1.230769231,
48,50_TY,,145B,OA,0.3092,0.167,0.963091119,
48,50_TY,,145B,OA,0.3298,0.1852,1.002164502,
48,50_TY,,145B,OA,0.3351,0.194,1.137829912,
48,50_TY,,145B,OA,0.3418,0.2034,1.141414141,
48,50_TY,,145B,OA,0.3529,0.2161,1.314476886,
48,50_TY,,157B,OC,0.2993,0.1484,0.895054282,
48,50_TY,,157B,OC,0.2617,0.1238,0.701019253,
48,50_TY,,157B,OC,0.2707,0.1341,0.794902193,
48,50_TY,,157B,OC,0.2924,0.1536,0.901408451,
48,50_TY,,157B,OC,0.2904,0.1483,0.913739988,
48,50_TY,,154C,OA,0.305,0.1641,0.860513896,
48,50_TY,,154C,OA,0.3071,0.1691,0.918023887,
48,50_TY,,154C,OA,0.2846,0.1534,0.926888218,
48,50_TY,,154C,OA,0.2938,0.1575,0.845864662,
48,50_TY,,154C,OA,0.2882,0.1589,0.914269275,
48,50_TY,,165A,OC,0.2716,0.1419,0.729562982,
48,50_TY,,165A,OC,0.2793,0.147,0.788626609,
48,50_TY,,165A,OC,0.2743,0.1444,0.789934354,
48,50_TY,,165A,OC,0.2686,0.132,0.751708428,
48,50_TY,,165A,OC,0.2675,0.1309,0.734155917,
48,50_TY,,144A,OA,0.381,0.2376,1.064993277,
48,50_TY,,144A,OA,0.3834,0.2398,1.092482916,
48,50_TY,,144A,OA,0.3445,0.204,0.955503513,
48,50_TY,,144A,OA,0.385,0.2466,1.148044693,
48,50_TY,,144A,OA,0.3798,0.2454,1.158640227,
48,50_TY,,122A,OC,0.2772,0.1429,0.821264368,
48,50_TY,,122A,OC,0.2723,0.1366,0.77701934,
48,50_TY,,122A,OC,0.2838,0.1457,0.834001145,
48,50_TY,,122A,OC,0.3042,0.1614,0.929188256,
48,50_TY,,122A,OC,0.2996,0.1592,0.895891953,
48,50_TY,,149A,OE,0.2957,0.1702,0.975917431,
48,50_TY,,149A,OE,0.3008,0.1763,1.025,
48,50_TY,,149A,OE,0.2943,0.1695,0.951178451,
48,50_TY,,149A,OE,0.3105,0.1817,1.03887936,
48,50_TY,,149A,OE,0.3005,0.1726,1.063462723,
48,50_TY,,41,CC,0.2974,0.1692,1.001776199,
48,50_TY,,41,CC,0.3041,0.1736,1.031491384,
48,50_TY,,41,CC,0.3022,0.173,0.946907499,
48,50_TY,,41,CC,0.3017,0.1756,0.919371728,
48,50_TY,,41,CC,0.2818,0.1556,0.921255181,
48,50_TY,,126B,OC,0.2907,0.1631,0.851697128,
48,50_TY,,126B,OC,0.2815,0.1526,0.866061294,
48,50_TY,,126B,OC,0.2841,0.1568,0.942307692,
48,50_TY,,126B,OC,0.2798,0.15,0.880798591,
48,50_TY,,126B,OC,0.2723,0.1442,0.828259621,
48,50_TY,,53,CC,0.3005,0.1734,0.861829026,
48,50_TY,,53,CC,0.2966,0.1694,0.865610629,
48,50_TY,,53,CC,0.3151,0.1884,0.973643411,
48,50_TY,,53,CC,0.3131,0.1863,0.885456274,
48,50_TY,,53,CC,0.3008,0.1757,0.837863615,
48,50_TY,,135B,OE,0.3343,0.2085,1.204506066,
48,50_TY,,135B,OE,0.3166,0.1881,1.051425377,
48,50_TY,,135B,OE,0.3335,0.2046,1.141741071,
48,50_TY,,135B,OE,0.3304,0.1998,1.041167275,
48,50_TY,,135B,OE,0.3282,0.2035,1.160867085,
48,50_TY,,57,CC,0.2992,0.1696,1.052762259,
48,50_TY,,57,CC,0.3264,0.1884,1.613013699,
48,50_TY,,57,CC,0.3073,0.18,1.122194514,
48,50_TY,,57,CC,0.3041,0.1776,1.05588585,
48,50_TY,,57,CC,0.2603,0.1331,0.681166837,
48,50_TY,,135A,OE,0.3122,0.1882,1.178459612,
48,50_TY,,135A,OE,0.326,0.1989,1.318965517,
48,50_TY,,135A,OE,0.3185,0.1918,1.299457995,
48,50_TY,,135A,OE,0.3186,0.1926,1.31377899,
48,50_TY,,135A,OE,0.3158,0.1889,1.266085791,
48,50_TY,,77,CC,0.3296,0.203,0.981150314,
48,50_TY,,77,CC,0.3195,0.1942,0.926084883,
48,50_TY,,77,CC,0.312,0.1861,0.902959728,
48,50_TY,,77,CC,0.3261,0.2,0.930665426,
48,50_TY,,77,CC,0.3211,0.1956,0.89274304,
48,50_TY,,159,OE,0.3232,0.1967,0.996453901,
48,50_TY,,159,OE,0.3348,0.207,1.080375783,
48,50_TY,,159,OE,0.3214,0.1944,1.018334206,
48,50_TY,,159,OE,0.3152,0.1869,0.975469729,
48,50_TY,,159,OE,0.3146,0.1882,0.987926509,
48,50_TY,,74,CC,0.3328,0.2094,1.014043584,
48,50_TY,,74,CC,0.3315,0.2046,1.006889764,
48,50_TY,,74,CC,0.3348,0.2073,0.992340833,
48,50_TY,,74,CC,0.3394,0.2149,1.020902613,
48,50_TY,,74,CC,0.329,0.2039,0.957726632,
48,50_TY,,168A,OE,0.3316,0.2066,2.037475345,
48,50_TY,,168A,OE,0.333,0.2087,2.076616915,
48,50_TY,,168A,OE,0.3271,0.2015,1.726649529,
48,50_TY,,168A,OE,0.3181,0.1949,1.766999093,
48,50_TY,,168A,OE,0.3214,0.1977,1.763603925,
48,50_TY,,67,CC,0.3045,0.1809,0.948610383,
48,50_TY,,67,CC,0.2914,0.1658,0.92008879,
48,50_TY,,67,CC,0.31,0.1792,0.998885173,
48,50_TY,,67,CC,0.3167,0.1923,1.026147279,
48,50_TY,,67,CC,0.317,0.189,0.976239669,
48,152B,OA,152B,OA,0.2899,0.1925,1,
48,152B,OA,152B,OA,0.2984,0.2007,1,
48,152B,OA,152B,OA,0.2979,0.2,1,
48,152B,OA,152B,OA,0.2869,0.189,1,
48,152B,OA,152B,OA,0.2817,0.1842,1,
48,152B,OA,147A,OC,0.2738,0.1766,1.020219526,
48,152B,OA,147A,OC,0.2578,0.1603,0.92551963,
48,152B,OA,147A,OC,0.2678,0.1691,0.991788856,
48,152B,OA,147A,OC,0.2899,0.1922,1.079169006,
48,152B,OA,147A,OC,0.2686,0.1695,0.979768786,
48,152B,OA,137B,OA,0.2853,0.1878,1.119189511,
48,152B,OA,137B,OA,0.2941,0.1966,1.13314121,
48,152B,OA,137B,OA,0.2994,0.2021,1.136031478,
48,152B,OA,137B,OA,0.2986,0.2,1.144819691,
48,152B,OA,137B,OA,0.2927,0.1949,1.07679558,
48,152B,OA,158,OC,0.2462,0.1497,0.945672773,
48,152B,OA,158,OC,0.2464,0.1477,0.871386431,
48,152B,OA,158,OC,0.2496,0.1521,0.931985294,
48,152B,OA,158,OC,0.2511,0.154,0.904286553,
48,152B,OA,158,OC,0.2532,0.148,0.781827787,
48,152B,OA,152A,OA,0.2648,0.1663,0.862104717,
48,152B,OA,152A,OA,0.2886,0.1894,0.970286885,
48,152B,OA,152A,OA,0.2874,0.1884,0.900143335,
48,152B,OA,152A,OA,0.299,0.2012,0.973391388,
48,152B,OA,152A,OA,0.2946,0.1972,0.942638623,
48,152B,OA,170C,OC,0.2549,0.1587,1.060828877,
48,152B,OA,170C,OC,0.2561,0.1587,0.982662539,
48,152B,OA,170C,OC,0.2543,0.1568,1.158050222,
48,152B,OA,170C,OC,0.2697,0.1725,1.146941489,
48,152B,OA,170C,OC,0.2619,0.1646,1.183321352,
48,152B,OA,145B,OA,0.2306,0.1338,0.771626298,
48,152B,OA,145B,OA,0.2403,0.1429,0.773268398,
48,152B,OA,145B,OA,0.2349,0.138,0.809384164,
48,152B,OA,145B,OA,0.2485,0.1513,0.849046016,
48,152B,OA,145B,OA,0.2405,0.1441,0.876520681,
48,152B,OA,157B,OC,0.232,0.1351,0.814837153,
48,152B,OA,157B,OC,0.2281,0.131,0.741789354,
48,152B,OA,157B,OC,0.255,0.1577,0.934795495,
48,152B,OA,157B,OC,0.2356,0.1387,0.813967136,
48,152B,OA,157B,OC,0.2296,0.1328,0.818237831,
48,152B,OA,154C,OA,0.2244,0.1264,0.662821185,
48,152B,OA,154C,OA,0.2201,0.1214,0.659066232,
48,152B,OA,154C,OA,0.2205,0.1225,0.740181269,
48,152B,OA,154C,OA,0.2346,0.1369,0.735230934,
48,152B,OA,154C,OA,0.2182,0.1212,0.69735328,
48,152B,OA,165A,OC,0.264,0.1672,0.859640103,
48,152B,OA,165A,OC,0.276,0.177,0.949570815,
48,152B,OA,165A,OC,0.2593,0.1615,0.883479212,
48,152B,OA,165A,OC,0.2593,0.1611,0.917425968,
48,152B,OA,165A,OC,0.2589,0.1617,0.906898486,
48,152B,OA,144A,OA,0.2597,0.1622,0.727028238,
48,152B,OA,144A,OA,0.2646,0.1672,0.761731207,
48,152B,OA,144A,OA,0.2588,0.1596,0.747540984,
48,152B,OA,144A,OA,0.2566,0.1594,0.742085661,
48,152B,OA,144A,OA,0.25,0.1529,0.72190746,
48,152B,OA,122A,OC,0.2361,0.1391,0.799425287,
48,152B,OA,122A,OC,0.2425,0.1441,0.819681456,
48,152B,OA,122A,OC,0.2483,0.1501,0.859187178,
48,152B,OA,122A,OC,0.2536,0.1561,0.898675878,
48,152B,OA,122A,OC,0.2652,0.1669,0.93922341,
48,152B,OA,149A,OE,0.2717,0.1706,0.978211009,
48,152B,OA,149A,OE,0.2927,0.1891,1.099418605,
48,152B,OA,149A,OE,0.2893,0.186,1.043771044,
48,152B,OA,149A,OE,0.2841,0.1801,1.029731275,
48,152B,OA,149A,OE,0.2847,0.1805,1.112138016,
48,152B,OA,41,CC,0.2769,0.1722,1.019538188,
48,152B,OA,41,CC,0.2737,0.1662,0.987522282,
48,152B,OA,41,CC,0.2821,0.1742,0.953475643,
48,152B,OA,41,CC,0.2609,0.1535,0.803664921,
48,152B,OA,41,CC,0.2526,0.147,0.870337478,
48,152B,OA,126B,OC,0.2392,0.1371,0.715926893,
48,152B,OA,126B,OC,0.2462,0.1449,0.822360953,
48,152B,OA,126B,OC,0.2485,0.1484,0.891826923,
48,152B,OA,126B,OC,0.2473,0.1455,0.854374633,
48,152B,OA,126B,OC,0.2464,0.1463,0.840321654,
48,152B,OA,53,CC,0.2777,0.1778,0.883697813,
48,152B,OA,53,CC,0.2778,0.1768,0.903423608,
48,152B,OA,53,CC,0.2662,0.1642,0.848578811,
48,152B,OA,53,CC,0.2704,0.1663,0.79039924,
48,152B,OA,53,CC,0.2727,0.1697,0.809251311,
48,152B,OA,135B,OE,0.2841,0.187,1.080300404,
48,152B,OA,135B,OE,0.2951,0.1975,1.103968698,
48,152B,OA,135B,OE,0.2975,0.2011,1.122209821,
48,152B,OA,135B,OE,0.294,0.1968,1.025534132,
48,152B,OA,135B,OE,0.2965,0.1997,1.13918996,
48,152B,OA,57,CC,0.2577,0.162,1.005586592,
48,152B,OA,57,CC,0.2705,0.174,1.489726027,
48,152B,OA,57,CC,0.2037,0.1064,0.663341646,
48,152B,OA,57,CC,0.2151,0.1152,0.68489893,
48,152B,OA,57,CC,0.2337,0.1295,0.662743091,
48,152B,OA,135A,OE,0.2551,0.1581,0.989981215,
48,152B,OA,135A,OE,0.269,0.1719,1.139920424,
48,152B,OA,135A,OE,0.27,0.1727,1.170054201,
48,152B,OA,135A,OE,0.2751,0.1778,1.212824011,
48,152B,OA,135A,OE,0.2692,0.1728,1.158176944,
48,152B,OA,77,CC,0.287,0.1905,0.920734654,
48,152B,OA,77,CC,0.2809,0.1842,0.878397711,
48,152B,OA,77,CC,0.2581,0.1608,0.780203785,
48,152B,OA,77,CC,0.2592,0.1619,0.753373662,
48,152B,OA,77,CC,0.2513,0.1542,0.703788225,
48,152B,OA,159,OE,0.2791,0.1822,0.922998987,
48,152B,OA,159,OE,0.287,0.1896,0.989561587,
48,152B,OA,159,OE,0.2916,0.1938,1.0151912,
48,152B,OA,159,OE,0.2907,0.1923,1.003653445,
48,152B,OA,159,OE,0.285,0.1883,0.988451444,
48,152B,OA,74,CC,0.292,0.1954,0.946246973,
48,152B,OA,74,CC,0.2894,0.1914,0.941929134,
48,152B,OA,74,CC,0.286,0.1883,0.901388224,
48,152B,OA,74,CC,0.2708,0.1732,0.82280285,
48,152B,OA,74,CC,0.2653,0.168,0.789102865,
48,152B,OA,168A,OE,0.2059,0.1072,1.057199211,
48,152B,OA,168A,OE,0.197,0.0988,0.983084577,
48,152B,OA,168A,OE,0.1969,0.0983,0.842330763,
48,152B,OA,168A,OE,0.1969,0.0997,0.903898459,
48,152B,OA,168A,OE,0.2005,0.1026,0.915254237,
48,152B,OA,67,CC,0.2671,0.1688,0.885159937,
48,152B,OA,67,CC,0.264,0.1655,0.918423973,
48,152B,OA,67,CC,0.2629,0.1648,0.918617614,
48,152B,OA,67,CC,0.2588,0.1605,0.856456777,
48,152B,OA,67,CC,0.257,0.1587,0.819731405,
48,137B,OA,152B,OA,0.3164,0.2119,1.100779221,
48,137B,OA,152B,OA,0.3298,0.2226,1.109118087,
48,137B,OA,152B,OA,0.3063,0.1985,0.9925,
48,137B,OA,152B,OA,0.3123,0.2051,1.085185185,
48,137B,OA,152B,OA,0.2949,0.1894,1.028230185,
48,137B,OA,147A,OC,0.254,0.1485,0.857885615,
48,137B,OA,147A,OC,0.2847,0.1783,1.029445727,
48,137B,OA,147A,OC,0.2872,0.1765,1.035190616,
48,137B,OA,147A,OC,0.2901,0.1791,1.005614823,
48,137B,OA,147A,OC,0.2909,0.1804,1.042774566,
48,137B,OA,137B,OA,0.2742,0.1678,1,
48,137B,OA,137B,OA,0.2792,0.1735,1,
48,137B,OA,137B,OA,0.2838,0.1779,1,
48,137B,OA,137B,OA,0.2812,0.1747,1,
48,137B,OA,137B,OA,0.2848,0.181,1,
48,137B,OA,158,OC,0.2548,0.1513,0.955780164,
48,137B,OA,158,OC,0.2994,0.192,1.132743363,
48,137B,OA,158,OC,0.263,0.1572,0.963235294,
48,137B,OA,158,OC,0.2587,0.153,0.898414563,
48,137B,OA,158,OC,0.2711,0.1656,0.874801902,
48,137B,OA,152A,OA,0.2966,0.1993,1.033177812,
48,137B,OA,152A,OA,0.3056,0.2074,1.0625,
48,137B,OA,152A,OA,0.3095,0.2119,1.01242236,
48,137B,OA,152A,OA,0.3111,0.2133,1.031930334,
48,137B,OA,152A,OA,0.3185,0.2198,1.050669216,
48,137B,OA,170C,OC,0.3157,0.2171,1.451203209,
48,137B,OA,170C,OC,0.3191,0.2168,1.342414861,
48,137B,OA,170C,OC,0.2975,0.1944,1.435745938,
48,137B,OA,170C,OC,0.2905,0.1857,1.234707447,
48,137B,OA,170C,OC,0.279,0.1749,1.257368799,
48,137B,OA,145B,OA,0.2367,0.139,0.801614764,
48,137B,OA,145B,OA,0.2407,0.1423,0.770021645,
48,137B,OA,145B,OA,0.2389,0.1401,0.82170088,
48,137B,OA,145B,OA,0.239,0.1407,0.78956229,
48,137B,OA,145B,OA,0.2329,0.136,0.827250608,
48,137B,OA,157B,OC,0.2585,0.1603,0.966827503,
48,137B,OA,157B,OC,0.2567,0.1602,0.907134768,
48,137B,OA,157B,OC,0.2449,0.1478,0.87611144,
48,137B,OA,157B,OC,0.258,0.161,0.944835681,
48,137B,OA,157B,OC,0.2346,0.1372,0.845348121,
48,137B,OA,154C,OA,0.2475,0.1443,0.756685894,
48,137B,OA,154C,OA,0.2451,0.1419,0.770358306,
48,137B,OA,154C,OA,0.2185,0.1196,0.72265861,
48,137B,OA,154C,OA,0.2256,0.1267,0.680451128,
48,137B,OA,154C,OA,0.2253,0.1277,0.734752589,
48,137B,OA,165A,OC,0.2666,0.1692,0.869922879,
48,137B,OA,165A,OC,0.2754,0.1781,0.955472103,
48,137B,OA,165A,OC,0.2784,0.181,0.990153173,
48,137B,OA,165A,OC,0.2878,0.19,1.082004556,
48,137B,OA,165A,OC,0.2497,0.1517,0.850813236,
48,137B,OA,144A,OA,0.2526,0.1541,0.690721649,
48,137B,OA,144A,OA,0.2565,0.1574,0.717084282,
48,137B,OA,144A,OA,0.26,0.1613,0.755503513,
48,137B,OA,144A,OA,0.2558,0.1577,0.734171322,
48,137B,OA,144A,OA,0.2527,0.155,0.731822474,
48,137B,OA,122A,OC,0.2658,0.1684,0.967816092,
48,137B,OA,122A,OC,0.2549,0.1576,0.896473265,
48,137B,OA,122A,OC,0.2555,0.1571,0.899255867,
48,137B,OA,122A,OC,0.2598,0.1618,0.931491077,
48,137B,OA,122A,OC,0.3015,0.2032,1.143500281,
48,137B,OA,149A,OE,0.2554,0.1563,0.896215596,
48,137B,OA,149A,OE,0.2644,0.1637,0.951744186,
48,137B,OA,149A,OE,0.2695,0.1678,0.941638608,
48,137B,OA,149A,OE,0.2718,0.1706,0.975414523,
48,137B,OA,149A,OE,0.2721,0.1706,1.051139864,
48,137B,OA,41,CC,0.2621,0.1605,0.95026643,
48,137B,OA,41,CC,0.2621,0.1594,0.947118241,
48,137B,OA,41,CC,0.269,0.1629,0.891625616,
48,137B,OA,41,CC,0.276,0.1704,0.892146597,
48,137B,OA,41,CC,0.2633,0.1593,0.943161634,
48,137B,OA,126B,OC,0.2487,0.1476,0.77075718,
48,137B,OA,126B,OC,0.2614,0.1598,0.90692395,
48,137B,OA,126B,OC,0.2558,0.1559,0.936899038,
48,137B,OA,126B,OC,0.2582,0.1577,0.926012918,
48,137B,OA,126B,OC,0.2698,0.1715,0.985066054,
48,137B,OA,53,CC,0.2949,0.1975,0.981610338,
48,137B,OA,53,CC,0.2971,0.1977,1.010219724,
