time,supernatant ,sup_geno,inoculant ,inoc_geno,OD_raw,OD,comp_ind
39,50% TY,50% TY,53,CC,0.2525,0.1253,0.809954751
39,67,CC,77,CC,0.2231,0.1313,0.809993831
39,157B,OC,165A,OC,0.2392,0.1271,0.810070108
39,67,CC,135B,OE,0.1984,0.1058,0.810107198
39,57,CC,144A,OA,0.2457,0.1522,0.810436635
39,170C,OC,53,CC,0.2258,0.1241,0.811111111
39,57,CC,53,CC,0.2429,0.1241,0.811111111
39,158,OC,77,CC,0.2368,0.1359,0.811343284
39,67,CC,126B,OC,0.2029,0.1114,0.811361981
39,53,CC,145B,OA,0.2322,0.1233,0.811718236
39,147A,OC,53,CC,0.2252,0.1242,0.811764706
39,41,CC,77,CC,0.2395,0.1316,0.81184454
39,168A,OE,74,CC,0.2149,0.1128,0.812095032
39,77,CC,126B,OC,0.2164,0.1141,0.812099644
39,135A,OE,159,OE,0.2137,0.1205,0.812542144
39,165A,OC,144A,OA,0.2519,0.1589,0.813620072
39,122A,OC,53,CC,0.2164,0.1245,0.81372549
39,74,CC,154C,OA,0.2168,0.1238,0.813938199
39,53,CC,122A,OC,0.2073,0.1142,0.813970064
39,170C,OC,152B,OA,0.2814,0.1546,0.814971007
39,126B,OC,149A,OE,0.219,0.1204,0.815165877
39,149A,OE,57,CC,0.2211,0.1218,0.815261044
39,158,OC,77,CC,0.229,0.1268,0.815958816
39,168A,OE,159,OE,0.225,0.1235,0.816259088
39,135A,OE,53,CC,0.2172,0.1249,0.816339869
39,152A,OA,147A,OC,0.2158,0.1024,0.816586922
39,168A,OE,135A,OE,0.2143,0.11,0.816629547
39,50% TY,50% TY,154C,OA,0.2638,0.1229,0.817154255
39,135A,OE,159,OE,0.2129,0.1204,0.817379498
39,168A,OE,53,CC,0.235,0.1335,0.817513778
39,50% TY,50% TY,158,OC,0.2464,0.1031,0.817605075
39,152B,OA,165A,OC,0.2266,0.1298,0.8178954
39,170C,OC,145B,OA,0.2416,0.1119,0.817982456
39,152A,OA,157B,OC,0.1969,0.0999,0.818181818
39,137B,OA,57,CC,0.2079,0.1103,0.818249258
39,67,CC,149A,OE,0.2087,0.1161,0.818758815
39,152B,OA,53,CC,0.2277,0.1267,0.819004525
39,53,CC,165A,OC,0.2321,0.13,0.81915564
39,135A,OE,147A,OC,0.2103,0.1006,0.819218241
39,137B,OA,122A,OC,0.2075,0.1102,0.819330855
39,159,OE,77,CC,0.2279,0.1357,0.819444444
39,168A,OE,135A,OE,0.2107,0.1104,0.819599109
39,135A,OE,53,CC,0.2204,0.1268,0.819650937
39,145B,OA,154C,OA,0.2453,0.1178,0.819763396
39,157B,OC,165A,OC,0.2401,0.1301,0.819785759
39,137B,OA,149A,OE,0.2202,0.1211,0.819905213
39,137B,OA,67,CC,0.2029,0.104,0.820189274
39,152A,OA,74,CC,0.2149,0.1174,0.820979021
39,41,CC,77,CC,0.2388,0.1276,0.821106821
39,170C,OC,147A,OC,0.2198,0.1011,0.821283509
39,170C,OC,152B,OA,0.2601,0.1461,0.821709786
39,149A,OE,67,CC,0.1976,0.1042,0.821766562
39,67,CC,77,CC,0.2243,0.1319,0.822319202
39,158,OC,122A,OC,0.2209,0.1108,0.823791822
39,137B,OA,41,CC,0.2074,0.1047,0.825059102
39,144A,OA,154C,OA,0.2178,0.1256,0.825772518
39,147A,OC,77,CC,0.2319,0.134,0.826650216
39,145B,OA,53,CC,0.2271,0.1279,0.826761474
39,165A,OC,145B,OA,0.229,0.1272,0.827048114
39,122A,OC,152A,OA,0.237,0.115,0.827338129
39,168A,OE,135B,OE,0.2082,0.1045,0.827395091
39,57,CC,145B,OA,0.2181,0.1257,0.827518104
39,147A,OC,57,CC,0.2104,0.1116,0.827893175
39,74,CC,77,CC,0.225,0.1328,0.827930175
39,50% TY,50% TY,157B,OC,0.2412,0.1046,0.828186857
39,168A,OE,157B,OC,0.2228,0.1069,0.828682171
39,67,CC,126B,OC,0.2038,0.1126,0.829771555
39,157B,OC,53,CC,0.2283,0.1271,0.830718954
39,135A,OE,53,CC,0.2284,0.1357,0.830985915
39,137B,OA,41,CC,0.2143,0.1103,0.831198191
39,168A,OE,41,CC,0.225,0.1164,0.831428571
39,152B,OA,145B,OA,0.2235,0.1263,0.831468071
39,50% TY,50% TY,53,CC,0.2609,0.1358,0.831598285
39,41,CC,145B,OA,0.2168,0.1238,0.831989247
39,157B,OC,126B,OC,0.2144,0.1131,0.833456153
39,159,OE,77,CC,0.2322,0.1397,0.834029851
39,147A,OC,41,CC,0.2109,0.1107,0.834212509
39,152A,OA,165A,OC,0.226,0.1281,0.835071708
39,135B,OE,74,CC,0.2112,0.1172,0.835352815
39,67,CC,149A,OE,0.2151,0.1234,0.835477319
39,137B,OA,145B,OA,0.2131,0.1143,0.835526316
39,152B,OA,53,CC,0.2278,0.1279,0.835947712
39,158,OC,74,CC,0.2155,0.1163,0.837293017
39,137B,OA,147A,OC,0.2106,0.1051,0.838118022
39,145B,OA,126B,OC,0.2212,0.118,0.839857651
39,165A,OC,152B,OA,0.2566,0.154,0.840152755
39,67,CC,53,CC,0.2204,0.1287,0.841176471
39,135B,OE,74,CC,0.2093,0.1169,0.841612671
39,165A,OC,144A,OA,0.2531,0.1598,0.841938883
39,168A,OE,158,OC,0.2123,0.0953,0.842617153
39,152B,OA,41,CC,0.2259,0.118,0.842857143
39,158,OC,57,CC,0.2094,0.1036,0.842961758
39,67,CC,53,CC,0.2341,0.142,0.843731432
39,67,CC,157B,OC,0.201,0.1089,0.844186047
39,135A,OE,158,OC,0.2025,0.0945,0.844504021
39,41,CC,77,CC,0.2447,0.1401,0.846014493
39,74,CC,53,CC,0.2353,0.1424,0.84610814
39,77,CC,122A,OC,0.206,0.1139,0.846840149
39,57,CC,135A,OE,0.2391,0.1119,0.847085541
39,152B,OA,145B,OA,0.2277,0.1303,0.847204161
39,147A,OC,53,CC,0.2362,0.1384,0.847519902
39,157B,OC,53,CC,0.2378,0.1385,0.848132272
39,170C,OC,41,CC,0.2152,0.1133,0.849962491
39,77,CC,144A,OA,0.254,0.1616,0.85142255
39,137B,OA,126B,OC,0.2169,0.117,0.85214858
39,57,CC,159,OE,0.2557,0.1319,0.85261797
39,152A,OA,41,CC,0.2205,0.1132,0.853051997
39,158,OC,122A,OC,0.2279,0.1197,0.853171775
39,67,CC,77,CC,0.2242,0.1326,0.853281853
39,168A,OE,158,OC,0.2116,0.1076,0.853291039
39,170C,OC,126B,OC,0.2227,0.1177,0.85413643
39,157B,OC,41,CC,0.2141,0.1139,0.854463616
39,137B,OA,149A,OE,0.2236,0.1219,0.85483871
39,100% TY,100% TY,154C,OA,0.2449,0.1395,0.970772443
39,100% TY,100% TY,154C,OA,0.2394,0.134,0.968208092
39,159,OE,157B,OC,0.2025,0.1104,0.855813953
39,77,CC,145B,OA,0.2352,0.1357,0.856691919
39,157B,OC,53,CC,0.235,0.1327,0.858344114
39,137B,OA,126B,OC,0.219,0.1185,0.859941945
39,135B,OE,67,CC,0.193,0.0999,0.860465116
39,100% TY,100% TY,53,CC,0.2661,0.1581,0.939393939
39,170C,OC,53,CC,0.2363,0.1332,0.861021332
39,57,CC,135A,OE,0.2387,0.1111,0.86124031
39,53,CC,165A,OC,0.2334,0.1324,0.861418347
39,137B,OA,53,CC,0.2327,0.1333,0.861667744
39,100% TY,100% TY,77,CC,0.2566,0.1518,0.976833977
39,100% TY,100% TY,77,CC,0.2583,0.1538,0.948797039
39,147A,OC,122A,OC,0.2162,0.1211,0.863150392
39,67,CC,53,CC,0.2333,0.141,0.863441519
39,165A,OC,149A,OE,0.2319,0.1232,0.863955119
39,135B,OE,168A,OE,0.1557,0.0629,0.864010989
39,135A,OE,122A,OC,0.206,0.1132,0.864122137
39,100% TY,100% TY,168A,OE,0.2951,0.1908,2.976599064
39,152B,OA,157B,OC,0.2087,0.1116,0.865116279
39,100% TY,100% TY,168A,OE,0.2934,0.1885,2.503320053
39,50% TY,50% TY,152B,OA,0.3178,0.1712,0.933987998
39,50% TY,50% TY,152B,OA,0.3134,0.1718,0.967887324
39,41,CC,77,CC,0.245,0.145,0.865671642
39,50% TY,50% TY,154C,OA,0.2624,0.1244,0.865692415
39,152B,OA,53,CC,0.2498,0.1457,0.865715983
39,158,OC,159,OE,0.2273,0.1284,0.865812542
39,41,CC,126B,OC,0.2244,0.1175,0.865880619
39,53,CC,152B,OA,0.275,0.1643,0.866104375
39,158,OC,53,CC,0.2356,0.1339,0.86610608
39,170C,OC,147A,OC,0.2198,0.1087,0.866826156
39,135B,OE,157B,OC,0.2068,0.1119,0.86744186
39,157B,OC,126B,OC,0.223,0.1197,0.868650218
39,50% TY,50% TY,157B,OC,0.2521,0.1133,0.878294574
39,50% TY,50% TY,154C,OA,0.2429,0.1117,0.867909868
39,158,OC,152B,OA,0.2852,0.165,0.869794412
39,50% TY,50% TY,154C,OA,0.2455,0.1162,0.839595376
39,152B,OA,145B,OA,0.2159,0.119,0.869883041
39,50% TY,50% TY,165A,OC,0.2599,0.13,0.847457627
39,50% TY,50% TY,165A,OC,0.2541,0.1175,0.764476252
39,126B,OC,149A,OE,0.2198,0.1181,0.870302137
39,50% TY,50% TY,144A,OA,0.2898,0.1493,0.787447257
39,50% TY,50% TY,144A,OA,0.319,0.1846,0.97260274
39,50% TY,50% TY,122A,OC,0.2364,0.1021,0.756296296
39,50% TY,50% TY,122A,OC,0.2412,0.1031,0.734853885
39,50% TY,50% TY,122A,OC,0.2569,0.1141,0.870992366
39,50% TY,50% TY,149A,OE,0.2687,0.1432,0.969532837
39,152B,OA,126B,OC,0.2183,0.1182,0.871039057
39,145B,OA,144A,OA,0.2796,0.1636,0.87113951
39,157B,OC,126B,OC,0.2268,0.1224,0.871174377
39,165A,OC,145B,OA,0.2397,0.138,0.871212121
39,50% TY,50% TY,41,CC,0.2667,0.1406,0.976388889
39,50% TY,50% TY,41,CC,0.2571,0.1309,0.986435569
39,50% TY,50% TY,126B,OC,0.2721,0.1445,0.883792049
39,50% TY,50% TY,126B,OC,0.2536,0.1247,0.887544484
39,50% TY,50% TY,126B,OC,0.251,0.1212,0.879535559
39,50% TY,50% TY,126B,OC,0.2421,0.114,0.84008843
39,149A,OE,147A,OC,0.2527,0.1073,0.871649066
39,50% TY,50% TY,53,CC,0.2683,0.1415,0.840760547
39,67,CC,122A,OC,0.2074,0.1142,0.871755725
39,122A,OC,53,CC,0.2278,0.1348,0.871927555
39,50% TY,50% TY,57,CC,0.2168,0.0896,0.599732262
39,50% TY,50% TY,77,CC,0.2778,0.1512,0.972972973
39,50% TY,50% TY,77,CC,0.2829,0.1576,0.972239358
39,50% TY,50% TY,77,CC,0.2767,0.1506,0.90942029
39,152B,OA,165A,OC,0.236,0.137,0.873167623
39,168A,OE,122A,OC,0.224,0.1226,0.873841768
39,57,CC,53,CC,0.2543,0.1428,0.874464176
39,50% TY,50% TY,74,CC,0.2811,0.156,0.963557752
39,137B,OA,165A,OC,0.2364,0.139,0.875866415
39,159,OE,126B,OC,0.212,0.1203,0.87618354
39,137B,OA,165A,OC,0.2275,0.1295,0.876184032
39,170C,OC,126B,OC,0.2248,0.1204,0.876911872
39,67,CC,165A,OC,0.2276,0.1348,0.877033182
39,159,OE,53,CC,0.2402,0.1478,0.878193702
39,159,OE,157B,OC,0.2016,0.1105,0.879077168
39,67,CC,41,CC,0.2187,0.1266,0.879166667
39,170C,OC,57,CC,0.2095,0.1098,0.880513232
39,152B,OA,145B,OA,0.2225,0.1257,0.844758065
39,137B,OA,57,CC,0.2078,0.1099,0.881315156
39,152B,OA,157B,OC,0.2176,0.1203,0.952494062
39,152B,OA,157B,OC,0.2008,0.1039,0.805426357
39,152B,OA,157B,OC,0.215,0.1182,0.968058968
39,152B,OA,154C,OA,0.2106,0.1119,0.778705637
39,152B,OA,154C,OA,0.1691,0.0711,0.552447552
39,152B,OA,154C,OA,0.1824,0.0847,0.55687048
39,152B,OA,144A,OA,0.2193,0.1218,0.6485623
39,152B,OA,144A,OA,0.2229,0.1255,0.654327424
39,165A,OC,152B,OA,0.2696,0.1673,0.881918819
39,147A,OC,41,CC,0.222,0.1235,0.882142857
39,53,CC,152B,OA,0.265,0.1617,0.882160393
39,159,OE,77,CC,0.2346,0.143,0.882171499
39,158,OC,152B,OA,0.2756,0.1569,0.882452193
39,158,OC,157B,OC,0.2282,0.1115,0.882818686
39,158,OC,149A,OE,0.2338,0.1259,0.882889201
39,152B,OA,41,CC,0.2284,0.121,0.840277778
39,152B,OA,126B,OC,0.2211,0.119,0.727828746
39,152B,OA,126B,OC,0.2233,0.122,0.868327402
39,67,CC,74,CC,0.2354,0.143,0.883261272
39,170C,OC,53,CC,0.2498,0.1487,0.883541295
39,168A,OE,135B,OE,0.2194,0.1154,0.883614089
39,152B,OA,57,CC,0.2129,0.1156,0.92702486
39,57,CC,165A,OC,0.2322,0.1404,0.884688091
39,149A,OE,67,CC,0.1945,0.1015,0.884917175
39,100% TY,100% TY,126B,OC,0.2555,0.1447,0.885015291
39,152B,OA,77,CC,0.2537,0.157,0.96853794
39,152B,OA,77,CC,0.2491,0.1518,0.94638404
39,152B,OA,77,CC,0.2459,0.1486,0.897342995
39,74,CC,144A,OA,0.263,0.1698,0.885297185
39,74,CC,165A,OC,0.2293,0.1361,0.885491217
39,168A,OE,158,OC,0.2158,0.1024,0.885813149
39,152B,OA,126B,OC,0.2218,0.1217,0.886380189
39,157B,OC,149A,OE,0.2303,0.1264,0.886395512
39,144A,OA,154C,OA,0.2197,0.1274,0.886569241
39,50% TY,50% TY,77,CC,0.2741,0.1486,0.887164179
39,147A,OC,165A,OC,0.2459,0.1364,0.887443071
39,144A,OA,77,CC,0.2408,0.1487,0.887761194
39,137B,OA,152B,OA,0.2656,0.1578,0.888013506
39,137B,OA,152B,OA,0.2833,0.1761,0.928307855
39,135B,OE,157B,OC,0.2121,0.1147,0.889147287
39,168A,OE,157B,OC,0.2255,0.1147,0.889147287
39,53,CC,57,CC,0.2033,0.111,0.890136327
39,67,CC,158,OC,0.1955,0.103,0.89100346
39,144A,OA,126B,OC,0.2381,0.1458,0.891743119
39,165A,OC,149A,OE,0.2331,0.1265,0.892101551
39,137B,OA,157B,OC,0.2212,0.123,0.978520286
39,137B,OA,157B,OC,0.2233,0.1268,0.982945736
39,50% TY,50% TY,53,CC,0.2636,0.1365,0.892156863
39,137B,OA,157B,OC,0.2145,0.1171,0.959049959
39,137B,OA,154C,OA,0.2117,0.1085,0.755045233
39,137B,OA,154C,OA,0.1824,0.0835,0.648795649
39,67,CC,145B,OA,0.2299,0.1373,0.892717815
39,137B,OA,154C,OA,0.2015,0.1039,0.750722543
39,137B,OA,144A,OA,0.2303,0.1316,0.694092827
39,137B,OA,144A,OA,0.2259,0.1278,0.65437788
39,137B,OA,144A,OA,0.2223,0.1246,0.656480506
39,137B,OA,122A,OC,0.21,0.1116,0.795438346
39,137B,OA,122A,OC,0.2288,0.1308,0.998473282
39,159,OE,165A,OC,0.2248,0.1322,0.894451962
39,137B,OA,149A,OE,0.2263,0.1256,0.885754584
39,147A,OC,41,CC,0.2148,0.1136,0.895193065
39,137B,OA,41,CC,0.205,0.1034,0.775693923
39,74,CC,77,CC,0.2402,0.1483,0.895531401
39,137B,OA,41,CC,0.2243,0.1187,0.824305556
39,149A,OE,41,CC,0.2322,0.1254,0.895714286
39,147A,OC,165A,OC,0.2468,0.1406,0.896112173
39,137B,OA,53,CC,0.2327,0.1331,0.790849673
39,144A,OA,152B,OA,0.2628,0.1594,0.897017445
39,50% TY,50% TY,152B,OA,0.3126,0.1702,0.897206115
39,147A,OC,152B,OA,0.272,0.1702,0.897206115
39,137B,OA,57,CC,0.2078,0.1109,0.902359642
39,50% TY,50% TY,126B,OC,0.2505,0.1232,0.897305171
39,159,OE,53,CC,0.2288,0.1373,0.897385621
39,74,CC,149A,OE,0.22,0.1218,0.897568165
39,147A,OC,165A,OC,0.2405,0.1327,0.897834912
39,57,CC,77,CC,0.258,0.1504,0.897910448
39,57,CC,165A,OC,0.2342,0.1409,0.898024219
39,137B,OA,77,CC,0.2544,0.1567,0.976932668
39,145B,OA,144A,OA,0.2982,0.1755,0.898617512
39,137B,OA,74,CC,0.2279,0.1309,0.942404608
39,137B,OA,74,CC,0.2277,0.1292,0.92088382
39,137B,OA,74,CC,0.2313,0.133,0.899864682
39,137B,OA,74,CC,0.2094,0.1109,0.775524476
39,77,CC,145B,OA,0.2284,0.1338,0.899193548
39,165A,OC,74,CC,0.227,0.1262,0.899501069
39,152A,OA,152B,OA,0.2592,0.1429,0.77959629
39,152A,OA,152B,OA,0.2417,0.1286,0.724507042
39,152A,OA,152B,OA,0.2404,0.1259,0.708098988
39,147A,OC,122A,OC,0.2136,0.1211,0.900371747
39,152A,OA,147A,OC,0.2106,0.098,0.798045603
39,152A,OA,147A,OC,0.2112,0.0981,0.759287926
39,152A,OA,137B,OA,0.2385,0.1253,0.869535045
39,144A,OA,154C,OA,0.228,0.1355,0.900930851
39,152A,OA,137B,OA,0.2384,0.1292,0.836245955
39,152A,OA,158,OC,0.2019,0.095,0.90648855
39,152A,OA,158,OC,0.2029,0.0932,0.832886506
39,152A,OA,158,OC,0.2006,0.0872,0.75432526
39,137B,OA,126B,OC,0.2282,0.1266,0.901067616
39,165A,OC,74,CC,0.2345,0.1332,0.901217862
39,157B,OC,149A,OE,0.2307,0.1278,0.901269394
39,152A,OA,170C,OC,0.2066,0.099,0.905763952
39,152A,OA,170C,OC,0.2087,0.1012,0.824775876
39,145B,OA,126B,OC,0.2275,0.1242,0.901306241
39,152A,OA,170C,OC,0.2026,0.0966,0.943359375
39,152A,OA,145B,OA,0.1912,0.0805,0.588450292
39,152A,OA,145B,OA,0.2035,0.0964,0.634628045
39,152A,OA,157B,OC,0.2159,0.1057,0.836896279
39,74,CC,144A,OA,0.2628,0.1693,0.901490948
39,147A,OC,152B,OA,0.2659,0.1602,0.901519415
39,152B,OA,41,CC,0.2249,0.1202,0.901725431
39,152A,OA,154C,OA,0.1807,0.0744,0.578088578
39,152A,OA,154C,OA,0.1938,0.0872,0.573307035
39,152A,OA,154C,OA,0.1788,0.0762,0.550578035
39,152A,OA,165A,OC,0.2433,0.1415,0.901848311
39,152A,OA,165A,OC,0.2269,0.1295,0.842550423
39,152A,OA,165A,OC,0.227,0.1296,0.876860622
39,152A,OA,144A,OA,0.212,0.1111,0.585970464
39,152A,OA,122A,OC,0.1916,0.0951,0.704444444
39,152A,OA,122A,OC,0.1953,0.0985,0.732342007
39,152A,OA,122A,OC,0.1918,0.0948,0.675694939
39,152A,OA,122A,OC,0.2004,0.1033,0.764053254
39,135A,OE,41,CC,0.22,0.1264,0.902857143
39,152A,OA,147A,OC,0.2361,0.119,0.902883156
39,152A,OA,41,CC,0.2158,0.1067,0.740972222
39,137B,OA,158,OC,0.2101,0.1044,0.903114187
39,152A,OA,126B,OC,0.2116,0.1072,0.655657492
39,152A,OA,126B,OC,0.2096,0.1026,0.747268755
39,152A,OA,126B,OC,0.2116,0.1052,0.763425254
39,152A,OA,126B,OC,0.2082,0.1024,0.754605748
39,152A,OA,53,CC,0.2265,0.1219,0.796732026
39,145B,OA,126B,OC,0.2259,0.124,0.903131828
39,152A,OA,53,CC,0.2224,0.1157,0.748382924
39,152A,OA,53,CC,0.2226,0.1176,0.698752228
39,74,CC,53,CC,0.2375,0.1398,0.903684551
39,170C,OC,122A,OC,0.2386,0.1268,0.903777619
39,152A,OA,57,CC,0.213,0.1099,0.894222945
39,152A,OA,57,CC,0.1741,0.0694,0.556535686
39,152A,OA,57,CC,0.177,0.0731,0.542284866
39,152A,OA,57,CC,0.1919,0.088,0.589022758
39,152A,OA,77,CC,0.2353,0.1378,0.886743887
39,152A,OA,77,CC,0.2274,0.1301,0.802590993
39,152A,OA,77,CC,0.2079,0.1101,0.686408978
39,152A,OA,77,CC,0.2102,0.1125,0.679347826
39,152A,OA,77,CC,0.2017,0.1047,0.625074627
39,152A,OA,159,OE,0.2449,0.1484,0.980832783
39,152A,OA,74,CC,0.2306,0.133,0.899864682
39,126B,OC,77,CC,0.2432,0.1517,0.905671642
39,77,CC,145B,OA,0.2377,0.1393,0.905721717
39,152A,OA,168A,OE,0.1714,0.0744,0.988047809
39,152A,OA,67,CC,0.2071,0.1085,0.984573503
39,145B,OA,74,CC,0.2442,0.1467,0.906114886
39,165A,OC,135A,OE,0.2251,0.1197,0.906131718
39,147A,OC,57,CC,0.2136,0.113,0.90617482
39,145B,OA,152B,OA,0.2847,0.1761,0.990438695
39,157B,OC,165A,OC,0.2531,0.1393,0.906310995
39,145B,OA,147A,OC,0.3806,0.2703,2.050834598
39,145B,OA,137B,OA,0.271,0.1452,0.939805825
39,53,CC,157B,OC,0.2201,0.1141,0.907716786
39,122A,OC,158,OC,0.2168,0.1145,0.908009516
39,145B,OA,158,OC,0.3647,0.2586,2.05075337
39,168A,OE,157B,OC,0.2323,0.1142,0.908512331
39,165A,OC,149A,OE,0.2302,0.1233,0.90862196
39,74,CC,144A,OA,0.2666,0.1725,0.908851423
39,137B,OA,53,CC,0.2365,0.1391,0.909150327
39,145B,OA,170C,OC,0.3696,0.2627,2.565429688
39,50% TY,50% TY,145B,OA,0.2775,0.1353,0.909274194
39,74,CC,126B,OC,0.2213,0.1235,0.9100958
39,145B,OA,154C,OA,0.2511,0.1312,0.872340426
39,135B,OE,165A,OC,0.2368,0.1445,0.910522999
39,165A,OC,149A,OE,0.2252,0.1181,0.910562837
39,74,CC,165A,OC,0.2324,0.1397,0.910691004
39,41,CC,53,CC,0.2494,0.1409,0.910795087
39,145B,OA,144A,OA,0.2817,0.1602,0.835245047
39,145B,OA,144A,OA,0.2869,0.1624,0.856540084
39,135B,OE,168A,OE,0.1617,0.0686,0.911022576
39,50% TY,50% TY,152B,OA,0.3008,0.1619,0.9110861
39,158,OC,122A,OC,0.2395,0.123,0.911111111
39,137B,OA,152B,OA,0.2676,0.1621,0.911698538
39,152B,OA,41,CC,0.2232,0.1157,0.911741529
39,168A,OE,170C,OC,0.2247,0.1119,0.91198044
39,145B,OA,41,CC,0.2397,0.1358,0.943055556
39,145B,OA,126B,OC,0.2321,0.1314,0.803669725
39,67,CC,135B,OE,0.2078,0.1152,0.912114014
39,145B,OA,53,CC,0.2376,0.1389,0.898447607
39,145B,OA,53,CC,0.2502,0.1529,0.908496732
39,41,CC,159,OE,0.2427,0.1381,0.912756114
39,145B,OA,77,CC,0.2267,0.1293,0.832046332
39,157B,OC,165A,OC,0.2542,0.1401,0.913298566
39,145B,OA,77,CC,0.2236,0.1267,0.789900249
39,145B,OA,77,CC,0.2251,0.1288,0.777777778
39,145B,OA,77,CC,0.2309,0.1346,0.80358209
39,50% TY,50% TY,144A,OA,0.3168,0.1784,0.913466462
39,126B,OC,144A,OA,0.2661,0.1734,0.913593256
39,145B,OA,74,CC,0.2328,0.1359,0.968638632
39,145B,OA,74,CC,0.2446,0.1476,0.99864682
39,135B,OE,157B,OC,0.2127,0.1154,0.913697546
39,41,CC,135B,OE,0.2264,0.1167,0.913860611
39,74,CC,165A,OC,0.2364,0.1434,0.913957935
39,137B,OA,122A,OC,0.2208,0.1234,0.914074074
39,53,CC,158,OC,0.2127,0.1034,0.91423519
39,57,CC,135A,OE,0.2443,0.1232,0.914625093
39,158,OC,152B,OA,0.2801,0.1624,0.914929577
39,157B,OC,57,CC,0.2359,0.1367,0.914993307
39,122A,OC,126B,OC,0.2161,0.1242,0.915254237
39,77,CC,126B,OC,0.2268,0.1262,0.915820029
39,159,OE,53,CC,0.2338,0.1418,0.916612799
39,77,CC,157B,OC,0.2153,0.1183,0.917054264
39,152B,OA,53,CC,0.2438,0.1418,0.917205692
39,53,CC,152B,OA,0.277,0.163,0.917276308
39,158,OC,149A,OE,0.2376,0.1355,0.917400135
39,145B,OA,126B,OC,0.2257,0.1245,0.917464996
39,53,CC,158,OC,0.2107,0.1027,0.917783735
39,144A,OA,77,CC,0.2436,0.152,0.917874396
39,154C,OA,144A,OA,0.3181,0.1885,0.982794578
39,154C,OA,144A,OA,0.3207,0.1877,0.989978903
39,154C,OA,144A,OA,0.3229,0.1902,0.973886329
39,152B,OA,126B,OC,0.2284,0.1266,0.918722787
39,144A,OA,41,CC,0.2275,0.1323,0.91875
39,154C,OA,41,CC,0.2542,0.1404,0.975
39,154C,OA,126B,OC,0.2549,0.1484,0.90764526
39,154C,OA,126B,OC,0.2499,0.139,0.989323843
39,67,CC,57,CC,0.2064,0.1146,0.919005613
39,154C,OA,53,CC,0.2498,0.1385,0.905228758
39,154C,OA,53,CC,0.2485,0.1376,0.889463478
39,144A,OA,154C,OA,0.2188,0.1272,0.919075145
39,67,CC,122A,OC,0.2174,0.1243,0.919378698
39,135A,OE,149A,OE,0.2287,0.1358,0.91943128
39,154C,OA,57,CC,0.2238,0.114,0.763052209
39,152A,OA,67,CC,0.2038,0.1055,0.919790759
39,147A,OC,165A,OC,0.2458,0.1411,0.919817471
39,154C,OA,77,CC,0.2595,0.1532,0.985842986
39,50% TY,50% TY,158,OC,0.2406,0.103,0.920464701
39,170C,OC,57,CC,0.2235,0.1241,0.920623145
39,152A,OA,137B,OA,0.253,0.1328,0.920943135
39,50% TY,50% TY,157B,OC,0.2667,0.1158,0.92124105
39,154C,OA,168A,OE,0.2841,0.1869,2.567307692
39,154C,OA,168A,OE,0.2839,0.1868,2.480743692
39,74,CC,149A,OE,0.2329,0.1361,0.921462424
39,144A,OA,152B,OA,0.2833,0.1819,0.958882446
39,157B,OC,122A,OC,0.2248,0.1293,0.921596579
39,144A,OA,152B,OA,0.256,0.1542,0.868732394
39,144A,OA,152B,OA,0.2538,0.1519,0.854330709
39,144A,OA,147A,OC,0.2266,0.1251,0.997607656
39,41,CC,74,CC,0.2328,0.1283,0.923686105
39,147A,OC,152B,OA,0.2666,0.1644,0.924634421
39,135A,OE,147A,OC,0.2293,0.1219,0.924886191
39,168A,OE,152A,OA,0.2444,0.1286,0.925179856
39,50% TY,50% TY,77,CC,0.2743,0.1484,0.925187032
39,144A,OA,165A,OC,0.2416,0.1483,0.964866623
39,144A,OA,165A,OC,0.229,0.1365,0.923545332
39,144A,OA,165A,OC,0.2375,0.1452,0.92543021
39,144A,OA,122A,OC,0.2244,0.1314,0.973333333
39,144A,OA,122A,OC,0.222,0.1296,0.963568773
39,144A,OA,122A,OC,0.2192,0.1258,0.960305344
39,144A,OA,41,CC,0.2248,0.1331,0.998499625
39,67,CC,41,CC,0.2153,0.1235,0.92648162
39,144A,OA,126B,OC,0.2189,0.1265,0.900355872
39,154C,OA,53,CC,0.2673,0.1561,0.927510398
39,144A,OA,53,CC,0.2597,0.1673,0.994058229
39,149A,OE,170C,OC,0.2522,0.1014,0.927721866
39,147A,OC,57,CC,0.1684,0.0689,0.928571429
39,157B,OC,152B,OA,0.2688,0.1651,0.928571429
39,41,CC,165A,OC,0.2393,0.1459,0.929891651
39,50% TY,50% TY,144A,OA,0.3181,0.1747,0.930244941
39,144A,OA,159,OE,0.2357,0.1433,0.926308985
39,57,CC,159,OE,0.262,0.1397,0.930712858
39,170C,OC,159,OE,0.2384,0.1409,0.931262393
39,122A,OC,57,CC,0.1612,0.0691,0.931266846
39,137B,OA,149A,OE,0.2276,0.1264,0.93146647
39,157B,OC,77,CC,0.2472,0.151,0.931523751
39,154C,OA,41,CC,0.2318,0.1242,0.931732933
39,157B,OC,152B,OA,0.2698,0.1654,0.931830986
39,147A,OC,152B,OA,0.2542,0.1503,0.846760563
39,168A,OE,149A,OE,0.2279,0.1209,0.932151118
39,135A,OE,41,CC,0.2112,0.1183,0.932230102
39,170C,OC,53,CC,0.2498,0.1523,0.932639314
39,147A,OC,137B,OA,0.2555,0.1459,0.94433657
